account_id,bank_id,city,state,account_age_days,account_type,customer_segment
ACC_0097829,BANK_01,Ahmedabad,Gujarat,524,savings,retail
ACC_0097830,BANK_02,Bengaluru,Karnataka,1368,savings,retail
ACC_0097831,BANK_03,Ahmedabad,Gujarat,962,savings,retail
ACC_0097832,BANK_12,Pune,Maharashtra,217,savings,small_business
ACC_0097833,BANK_11,Chennai,Tamil Nadu,472,savings,retail
ACC_0097834,BANK_12,Chennai,Tamil Nadu,652,savings,retail
ACC_0097835,BANK_03,Pune,Maharashtra,143,savings,other
ACC_0097836,BANK_02,Nagpur,Maharashtra,598,savings,small_business
ACC_0097837,BANK_03,Mumbai,Maharashtra,1983,savings,retail
ACC_0097838,BANK_11,Delhi,Delhi,889,savings,merchant
ACC_0097839,BANK_10,Delhi,Delhi,1466,savings,retail
ACC_0097840,BANK_13,Ahmedabad,Gujarat,207,savings,retail
ACC_0097841,BANK_03,Kolkata,West Bengal,2092,savings,retail
ACC_0097842,BANK_06,Chennai,Tamil Nadu,1724,savings,retail
ACC_0097843,BANK_05,Ahmedabad,Gujarat,1066,savings,retail
ACC_0097844,BANK_11,Pune,Maharashtra,291,savings,retail
ACC_0097845,BANK_05,Kolkata,West Bengal,5000,savings,other
ACC_0097846,BANK_08,Chennai,Tamil Nadu,622,savings,retail
ACC_0097847,BANK_02,Hyderabad,Telangana,502,current,retail
ACC_0097848,BANK_15,Pune,Maharashtra,211,savings,retail
ACC_0097849,BANK_12,Nashik,Maharashtra,4904,savings,retail
ACC_0097850,BANK_15,Hyderabad,Telangana,280,savings,merchant
ACC_0097851,BANK_13,Nagpur,Maharashtra,2181,savings,other
ACC_0097852,BANK_11,Mumbai,Maharashtra,499,current,small_business
ACC_0097853,BANK_04,Chennai,Tamil Nadu,525,savings,small_business
ACC_0097854,BANK_08,Nagpur,Maharashtra,317,savings,small_business
ACC_0097855,BANK_08,Bengaluru,Karnataka,371,savings,retail
ACC_0097856,BANK_13,Nagpur,Maharashtra,789,savings,retail
ACC_0097857,BANK_02,Delhi,Delhi,592,savings,other
ACC_0097858,BANK_12,Kolkata,West Bengal,673,savings,retail
ACC_0097859,BANK_03,Delhi,Delhi,706,savings,retail
ACC_0097860,BANK_14,Ahmedabad,Gujarat,505,savings,retail
ACC_0097861,BANK_14,Kolkata,West Bengal,468,savings,retail
ACC_0097862,BANK_03,Mumbai,Maharashtra,443,current,retail
ACC_0097863,BANK_14,Nagpur,Maharashtra,345,savings,merchant
ACC_0097864,BANK_07,Chennai,Tamil Nadu,4100,savings,retail
ACC_0097865,BANK_06,Bengaluru,Karnataka,2689,savings,merchant
ACC_0097866,BANK_13,Pune,Maharashtra,2790,savings,retail
ACC_0097867,BANK_03,Pune,Maharashtra,889,savings,retail
ACC_0097868,BANK_10,Mumbai,Maharashtra,1240,savings,merchant
ACC_0097869,BANK_09,Ahmedabad,Gujarat,1060,savings,retail
ACC_0097870,BANK_07,Delhi,Delhi,1224,savings,retail
ACC_0097871,BANK_04,Mumbai,Maharashtra,1871,current,small_business
ACC_0097872,BANK_09,Hyderabad,Telangana,290,savings,merchant
ACC_0097873,BANK_15,Kolkata,West Bengal,1053,savings,retail
ACC_0097874,BANK_10,Pune,Maharashtra,646,savings,retail
ACC_0097875,BANK_02,Pune,Maharashtra,742,savings,small_business
ACC_0097876,BANK_04,Pune,Maharashtra,403,savings,retail
ACC_0097877,BANK_14,Pune,Maharashtra,382,savings,small_business
ACC_0097878,BANK_09,Bengaluru,Karnataka,380,savings,retail
ACC_0097879,BANK_06,Bengaluru,Karnataka,729,savings,retail
ACC_0097880,BANK_03,Chennai,Tamil Nadu,580,savings,retail
ACC_0097881,BANK_05,Ahmedabad,Gujarat,360,savings,retail
ACC_0097882,BANK_03,Ahmedabad,Gujarat,3578,savings,retail
ACC_0097883,BANK_02,Delhi,Delhi,1461,savings,retail
ACC_0097884,BANK_09,Mumbai,Maharashtra,595,savings,retail
ACC_0097885,BANK_12,Pune,Maharashtra,985,savings,merchant
ACC_0097886,BANK_08,Nashik,Maharashtra,889,savings,retail
ACC_0097887,BANK_09,Kolkata,West Bengal,177,savings,retail
ACC_0097888,BANK_08,Nagpur,Maharashtra,995,savings,retail
ACC_0097889,BANK_13,Nagpur,Maharashtra,292,savings,merchant
ACC_0097890,BANK_14,Kolkata,West Bengal,85,savings,retail
ACC_0097891,BANK_10,Hyderabad,Telangana,648,savings,retail
ACC_0097892,BANK_15,Bengaluru,Karnataka,328,savings,retail
ACC_0097893,BANK_07,Pune,Maharashtra,585,savings,retail
ACC_0097894,BANK_12,Mumbai,Maharashtra,210,savings,retail
ACC_0097895,BANK_14,Chennai,Tamil Nadu,847,savings,retail
ACC_0097896,BANK_11,Ahmedabad,Gujarat,287,current,retail
ACC_0097897,BANK_06,Pune,Maharashtra,657,savings,retail
ACC_0097898,BANK_13,Nagpur,Maharashtra,1135,current,small_business
ACC_0097899,BANK_06,Nashik,Maharashtra,1039,savings,other
ACC_0097900,BANK_06,Bengaluru,Karnataka,5000,savings,retail
ACC_0097901,BANK_12,Kolkata,West Bengal,261,savings,retail
ACC_0097902,BANK_09,Bengaluru,Karnataka,1921,savings,other
ACC_0097903,BANK_02,Ahmedabad,Gujarat,1196,current,retail
ACC_0097904,BANK_11,Hyderabad,Telangana,1141,savings,retail
ACC_0097905,BANK_12,Hyderabad,Telangana,748,savings,retail
ACC_0097906,BANK_09,Bengaluru,Karnataka,234,savings,retail
ACC_0097907,BANK_08,Mumbai,Maharashtra,183,savings,retail
ACC_0097908,BANK_10,Delhi,Delhi,238,savings,retail
ACC_0097909,BANK_09,Delhi,Delhi,2233,savings,retail
ACC_0097910,BANK_10,Mumbai,Maharashtra,333,savings,retail
ACC_0097911,BANK_03,Mumbai,Maharashtra,245,savings,retail
ACC_0097912,BANK_15,Delhi,Delhi,456,savings,retail
ACC_0097913,BANK_09,Nagpur,Maharashtra,1399,savings,small_business
ACC_0097914,BANK_08,Nashik,Maharashtra,240,savings,retail
ACC_0097915,BANK_15,Mumbai,Maharashtra,1402,savings,retail
ACC_0097916,BANK_12,Chennai,Tamil Nadu,1210,savings,retail
ACC_0097917,BANK_14,Bengaluru,Karnataka,354,savings,other
ACC_0097918,BANK_01,Bengaluru,Karnataka,2548,savings,merchant
ACC_0097919,BANK_06,Chennai,Tamil Nadu,94,savings,small_business
ACC_0097920,BANK_15,Nagpur,Maharashtra,5000,savings,other
ACC_0097921,BANK_11,Chennai,Tamil Nadu,418,savings,merchant
ACC_0097922,BANK_10,Pune,Maharashtra,1920,savings,retail
ACC_0097923,BANK_10,Hyderabad,Telangana,1204,current,small_business
ACC_0097924,BANK_02,Chennai,Tamil Nadu,805,current,retail
ACC_0097925,BANK_06,Pune,Maharashtra,147,savings,retail
ACC_0097926,BANK_09,Pune,Maharashtra,701,savings,retail
ACC_0097927,BANK_03,Nagpur,Maharashtra,456,savings,other
ACC_0097928,BANK_09,Delhi,Delhi,1399,savings,retail
ACC_0097929,BANK_04,Chennai,Tamil Nadu,952,savings,retail
ACC_0097930,BANK_01,Kolkata,West Bengal,2457,savings,merchant
ACC_0097931,BANK_05,Delhi,Delhi,2202,current,small_business
ACC_0097932,BANK_10,Hyderabad,Telangana,5000,savings,retail
ACC_0097933,BANK_12,Hyderabad,Telangana,1286,savings,retail
ACC_0097934,BANK_10,Kolkata,West Bengal,595,savings,small_business
ACC_0097935,BANK_15,Mumbai,Maharashtra,2867,savings,retail
ACC_0097936,BANK_13,Pune,Maharashtra,3901,savings,small_business
ACC_0097937,BANK_05,Nashik,Maharashtra,688,savings,retail
ACC_0097938,BANK_03,Chennai,Tamil Nadu,557,savings,retail
ACC_0097939,BANK_07,Kolkata,West Bengal,1399,savings,retail
ACC_0097940,BANK_10,Bengaluru,Karnataka,788,savings,retail
ACC_0097941,BANK_15,Nagpur,Maharashtra,2830,savings,retail
ACC_0097942,BANK_08,Bengaluru,Karnataka,298,savings,retail
ACC_0097943,BANK_09,Pune,Maharashtra,3038,savings,merchant
ACC_0097944,BANK_05,Ahmedabad,Gujarat,181,current,retail
ACC_0097945,BANK_09,Kolkata,West Bengal,56,savings,retail
ACC_0097946,BANK_10,Nagpur,Maharashtra,2437,savings,retail
ACC_0097947,BANK_06,Hyderabad,Telangana,149,savings,retail
ACC_0097948,BANK_15,Ahmedabad,Gujarat,2472,savings,merchant
ACC_0097949,BANK_14,Nagpur,Maharashtra,588,current,retail
ACC_0097950,BANK_08,Kolkata,West Bengal,1807,savings,retail
ACC_0097951,BANK_09,Ahmedabad,Gujarat,394,savings,retail
ACC_0097952,BANK_10,Hyderabad,Telangana,587,savings,small_business
ACC_0097953,BANK_04,Chennai,Tamil Nadu,348,savings,retail
ACC_0097954,BANK_13,Nagpur,Maharashtra,2957,savings,retail
ACC_0097955,BANK_04,Kolkata,West Bengal,1570,savings,small_business
ACC_0097956,BANK_15,Nashik,Maharashtra,335,current,retail
ACC_0097957,BANK_10,Chennai,Tamil Nadu,97,savings,small_business
ACC_0097958,BANK_13,Hyderabad,Telangana,168,savings,retail
ACC_0097959,BANK_04,Delhi,Delhi,1406,savings,other
ACC_0097960,BANK_12,Mumbai,Maharashtra,814,savings,small_business
ACC_0097961,BANK_11,Chennai,Tamil Nadu,267,savings,retail
ACC_0097962,BANK_09,Hyderabad,Telangana,3333,savings,retail
ACC_0097963,BANK_14,Kolkata,West Bengal,2357,current,retail
ACC_0097964,BANK_12,Nashik,Maharashtra,1154,savings,retail
ACC_0097965,BANK_10,Delhi,Delhi,365,savings,small_business
ACC_0097966,BANK_10,Chennai,Tamil Nadu,378,savings,retail
ACC_0097967,BANK_01,Nagpur,Maharashtra,549,savings,retail
ACC_0097968,BANK_08,Kolkata,West Bengal,835,savings,retail
ACC_0097969,BANK_14,Nashik,Maharashtra,520,savings,retail
ACC_0097970,BANK_04,Mumbai,Maharashtra,395,current,retail
ACC_0097971,BANK_15,Pune,Maharashtra,5000,savings,retail
ACC_0097972,BANK_08,Kolkata,West Bengal,276,savings,retail
ACC_0097973,BANK_01,Chennai,Tamil Nadu,1291,savings,retail
ACC_0097974,BANK_04,Kolkata,West Bengal,930,savings,merchant
ACC_0097975,BANK_07,Nashik,Maharashtra,593,savings,retail
ACC_0097976,BANK_04,Mumbai,Maharashtra,752,savings,merchant
ACC_0097977,BANK_12,Hyderabad,Telangana,453,savings,merchant
ACC_0097978,BANK_09,Nashik,Maharashtra,250,savings,merchant
ACC_0097979,BANK_13,Delhi,Delhi,79,savings,small_business
ACC_0097980,BANK_07,Ahmedabad,Gujarat,497,savings,retail
ACC_0097981,BANK_04,Chennai,Tamil Nadu,4961,savings,merchant
ACC_0097982,BANK_08,Kolkata,West Bengal,115,savings,retail
ACC_0097983,BANK_11,Mumbai,Maharashtra,1828,savings,retail
ACC_0097984,BANK_04,Bengaluru,Karnataka,555,current,small_business
ACC_0097985,BANK_14,Bengaluru,Karnataka,776,savings,retail
ACC_0097986,BANK_08,Pune,Maharashtra,244,savings,retail
ACC_0097987,BANK_15,Bengaluru,Karnataka,127,savings,retail
ACC_0097988,BANK_14,Pune,Maharashtra,5000,savings,retail
ACC_0097989,BANK_01,Kolkata,West Bengal,449,savings,retail
ACC_0097990,BANK_01,Chennai,Tamil Nadu,505,savings,retail
ACC_0097991,BANK_15,Kolkata,West Bengal,525,savings,retail
ACC_0097992,BANK_05,Kolkata,West Bengal,1252,savings,retail
ACC_0097993,BANK_08,Hyderabad,Telangana,105,savings,retail
ACC_0097994,BANK_06,Ahmedabad,Gujarat,680,savings,retail
ACC_0097995,BANK_07,Nashik,Maharashtra,434,savings,retail
ACC_0097996,BANK_15,Bengaluru,Karnataka,3742,savings,retail
ACC_0097997,BANK_04,Nashik,Maharashtra,743,savings,retail
ACC_0097998,BANK_06,Nashik,Maharashtra,549,savings,retail
ACC_0097999,BANK_15,Kolkata,West Bengal,923,savings,retail
ACC_0098000,BANK_14,Delhi,Delhi,100,savings,retail
ACC_0098001,BANK_02,Ahmedabad,Gujarat,282,savings,small_business
ACC_0098002,BANK_01,Bengaluru,Karnataka,445,savings,retail
ACC_0098003,BANK_14,Nagpur,Maharashtra,1919,savings,small_business
ACC_0098004,BANK_03,Ahmedabad,Gujarat,535,savings,retail
ACC_0098005,BANK_03,Nagpur,Maharashtra,520,current,retail
ACC_0098006,BANK_11,Pune,Maharashtra,3735,savings,small_business
ACC_0098007,BANK_04,Delhi,Delhi,44,savings,retail
ACC_0098008,BANK_07,Bengaluru,Karnataka,510,savings,retail
ACC_0098009,BANK_04,Nashik,Maharashtra,1161,savings,retail
ACC_0098010,BANK_10,Bengaluru,Karnataka,4266,savings,retail
ACC_0098011,BANK_10,Nagpur,Maharashtra,1271,savings,merchant
ACC_0098012,BANK_05,Kolkata,West Bengal,606,savings,merchant
ACC_0098013,BANK_13,Bengaluru,Karnataka,2050,savings,retail
ACC_0098014,BANK_08,Ahmedabad,Gujarat,3619,savings,retail
ACC_0098015,BANK_10,Nagpur,Maharashtra,1149,savings,retail
ACC_0098016,BANK_02,Ahmedabad,Gujarat,309,savings,retail
ACC_0098017,BANK_09,Nashik,Maharashtra,586,savings,small_business
ACC_0098018,BANK_09,Bengaluru,Karnataka,2954,savings,merchant
ACC_0098019,BANK_02,Bengaluru,Karnataka,1597,current,retail
ACC_0098020,BANK_12,Bengaluru,Karnataka,1806,savings,retail
ACC_0098021,BANK_14,Hyderabad,Telangana,1730,savings,retail
ACC_0098022,BANK_02,Hyderabad,Telangana,1959,savings,retail
ACC_0098023,BANK_06,Chennai,Tamil Nadu,914,savings,retail
ACC_0098024,BANK_04,Chennai,Tamil Nadu,1453,savings,retail
ACC_0098025,BANK_03,Mumbai,Maharashtra,185,savings,merchant
ACC_0098026,BANK_08,Bengaluru,Karnataka,627,savings,small_business
ACC_0098027,BANK_01,Delhi,Delhi,659,savings,retail
ACC_0098028,BANK_12,Bengaluru,Karnataka,255,savings,other
ACC_0098029,BANK_02,Ahmedabad,Gujarat,163,savings,merchant
ACC_0098030,BANK_02,Kolkata,West Bengal,397,current,other
ACC_0098031,BANK_03,Hyderabad,Telangana,748,savings,retail
ACC_0098032,BANK_02,Ahmedabad,Gujarat,616,savings,retail
ACC_0098033,BANK_14,Bengaluru,Karnataka,241,savings,small_business
ACC_0098034,BANK_15,Hyderabad,Telangana,590,savings,retail
ACC_0098035,BANK_08,Hyderabad,Telangana,354,current,retail
ACC_0098036,BANK_12,Pune,Maharashtra,1237,savings,retail
ACC_0098037,BANK_02,Bengaluru,Karnataka,558,current,retail
ACC_0098038,BANK_15,Kolkata,West Bengal,408,savings,retail
ACC_0098039,BANK_09,Hyderabad,Telangana,133,savings,small_business
ACC_0098040,BANK_09,Delhi,Delhi,793,savings,small_business
ACC_0098041,BANK_11,Bengaluru,Karnataka,531,savings,retail
ACC_0098042,BANK_13,Nashik,Maharashtra,424,savings,retail
ACC_0098043,BANK_09,Mumbai,Maharashtra,3023,savings,other
ACC_0098044,BANK_03,Delhi,Delhi,339,savings,retail
ACC_0098045,BANK_15,Bengaluru,Karnataka,2456,savings,retail
ACC_0098046,BANK_07,Pune,Maharashtra,1756,savings,small_business
ACC_0098047,BANK_06,Kolkata,West Bengal,5000,savings,retail
ACC_0098048,BANK_05,Ahmedabad,Gujarat,587,current,retail
ACC_0098049,BANK_03,Ahmedabad,Gujarat,1664,savings,merchant
ACC_0098050,BANK_08,Hyderabad,Telangana,1084,savings,retail
ACC_0098051,BANK_14,Hyderabad,Telangana,2248,current,retail
ACC_0098052,BANK_10,Nashik,Maharashtra,194,savings,retail
ACC_0098053,BANK_06,Ahmedabad,Gujarat,726,savings,retail
ACC_0098054,BANK_14,Bengaluru,Karnataka,343,savings,merchant
ACC_0098055,BANK_08,Nagpur,Maharashtra,571,savings,retail
ACC_0098056,BANK_09,Delhi,Delhi,575,savings,merchant
ACC_0098057,BANK_01,Kolkata,West Bengal,567,current,merchant
ACC_0098058,BANK_12,Delhi,Delhi,1057,savings,retail
ACC_0098059,BANK_12,Delhi,Delhi,800,savings,retail
ACC_0098060,BANK_03,Chennai,Tamil Nadu,68,savings,retail
ACC_0098061,BANK_05,Ahmedabad,Gujarat,1137,savings,merchant
ACC_0098062,BANK_14,Delhi,Delhi,816,savings,small_business
ACC_0098063,BANK_07,Kolkata,West Bengal,155,savings,merchant
ACC_0098064,BANK_03,Kolkata,West Bengal,633,savings,retail
ACC_0098065,BANK_04,Hyderabad,Telangana,2212,savings,small_business
ACC_0098066,BANK_14,Ahmedabad,Gujarat,217,savings,retail
ACC_0098067,BANK_08,Nagpur,Maharashtra,581,savings,retail
ACC_0098068,BANK_13,Nashik,Maharashtra,924,savings,small_business
ACC_0098069,BANK_11,Delhi,Delhi,537,savings,retail
ACC_0098070,BANK_02,Chennai,Tamil Nadu,2857,savings,retail
ACC_0098071,BANK_08,Hyderabad,Telangana,363,current,retail
ACC_0098072,BANK_01,Kolkata,West Bengal,367,savings,retail
ACC_0098073,BANK_11,Ahmedabad,Gujarat,223,savings,retail
ACC_0098074,BANK_14,Kolkata,West Bengal,861,savings,retail
ACC_0098075,BANK_05,Mumbai,Maharashtra,291,savings,merchant
ACC_0098076,BANK_02,Ahmedabad,Gujarat,2065,savings,merchant
ACC_0098077,BANK_14,Kolkata,West Bengal,129,savings,retail
ACC_0098078,BANK_01,Bengaluru,Karnataka,277,savings,retail
ACC_0098079,BANK_05,Nagpur,Maharashtra,974,savings,retail
ACC_0098080,BANK_01,Nashik,Maharashtra,1410,savings,retail
ACC_0098081,BANK_05,Nagpur,Maharashtra,1829,savings,retail
ACC_0098082,BANK_14,Kolkata,West Bengal,392,savings,retail
ACC_0098083,BANK_01,Hyderabad,Telangana,806,savings,retail
ACC_0098084,BANK_07,Hyderabad,Telangana,814,savings,retail
ACC_0098085,BANK_14,Nagpur,Maharashtra,608,savings,retail
ACC_0098086,BANK_02,Pune,Maharashtra,2365,savings,retail
ACC_0098087,BANK_06,Nashik,Maharashtra,105,savings,retail
ACC_0098088,BANK_10,Delhi,Delhi,802,current,retail
ACC_0098089,BANK_02,Nashik,Maharashtra,583,savings,retail
ACC_0098090,BANK_14,Chennai,Tamil Nadu,2834,savings,retail
ACC_0098091,BANK_06,Chennai,Tamil Nadu,913,savings,retail
ACC_0098092,BANK_10,Bengaluru,Karnataka,433,savings,merchant
ACC_0098093,BANK_01,Mumbai,Maharashtra,142,savings,other
ACC_0098094,BANK_15,Nashik,Maharashtra,1919,savings,retail
ACC_0098095,BANK_15,Kolkata,West Bengal,387,current,retail
ACC_0098096,BANK_12,Nashik,Maharashtra,3554,savings,retail
ACC_0098097,BANK_10,Chennai,Tamil Nadu,1358,savings,retail
ACC_0098098,BANK_11,Nagpur,Maharashtra,1173,savings,retail
ACC_0098099,BANK_05,Delhi,Delhi,385,savings,retail
ACC_0098100,BANK_05,Delhi,Delhi,170,savings,retail
ACC_0098101,BANK_04,Kolkata,West Bengal,512,savings,retail
ACC_0098102,BANK_13,Nagpur,Maharashtra,705,savings,retail
ACC_0098103,BANK_09,Bengaluru,Karnataka,165,savings,merchant
ACC_0098104,BANK_05,Hyderabad,Telangana,272,savings,retail
ACC_0098105,BANK_05,Hyderabad,Telangana,598,savings,retail
ACC_0098106,BANK_01,Nashik,Maharashtra,1767,savings,small_business
ACC_0098107,BANK_03,Hyderabad,Telangana,116,savings,retail
ACC_0098108,BANK_02,Delhi,Delhi,189,savings,retail
ACC_0098109,BANK_03,Pune,Maharashtra,69,savings,merchant
ACC_0098110,BANK_08,Ahmedabad,Gujarat,902,savings,retail
ACC_0098111,BANK_08,Hyderabad,Telangana,599,savings,retail
ACC_0098112,BANK_08,Mumbai,Maharashtra,822,savings,merchant
ACC_0098113,BANK_01,Nashik,Maharashtra,154,savings,retail
ACC_0098114,BANK_01,Chennai,Tamil Nadu,80,current,retail
ACC_0098115,BANK_06,Pune,Maharashtra,590,savings,retail
ACC_0098116,BANK_09,Pune,Maharashtra,1515,savings,small_business
ACC_0098117,BANK_01,Ahmedabad,Gujarat,627,savings,small_business
ACC_0098118,BANK_14,Delhi,Delhi,581,savings,retail
ACC_0098119,BANK_05,Kolkata,West Bengal,545,savings,retail
ACC_0098120,BANK_13,Nagpur,Maharashtra,3296,savings,retail
ACC_0098121,BANK_11,Mumbai,Maharashtra,253,savings,retail
ACC_0098122,BANK_14,Nashik,Maharashtra,695,savings,retail
ACC_0098123,BANK_15,Kolkata,West Bengal,233,savings,retail
ACC_0098124,BANK_02,Mumbai,Maharashtra,82,current,retail
ACC_0098125,BANK_09,Mumbai,Maharashtra,445,savings,small_business
ACC_0098126,BANK_07,Delhi,Delhi,499,savings,retail
ACC_0098127,BANK_06,Kolkata,West Bengal,270,savings,small_business
ACC_0098128,BANK_10,Mumbai,Maharashtra,287,savings,retail
ACC_0098129,BANK_02,Bengaluru,Karnataka,82,savings,merchant
ACC_0098130,BANK_09,Nashik,Maharashtra,1232,savings,retail
ACC_0098131,BANK_01,Hyderabad,Telangana,559,savings,merchant
ACC_0098132,BANK_01,Delhi,Delhi,86,savings,small_business
ACC_0098133,BANK_05,Nagpur,Maharashtra,1654,savings,retail
ACC_0098134,BANK_13,Chennai,Tamil Nadu,61,savings,retail
ACC_0098135,BANK_10,Bengaluru,Karnataka,141,savings,small_business
ACC_0098136,BANK_14,Bengaluru,Karnataka,1227,savings,retail
ACC_0098137,BANK_07,Pune,Maharashtra,600,savings,retail
ACC_0098138,BANK_10,Mumbai,Maharashtra,2370,savings,retail
ACC_0098139,BANK_05,Ahmedabad,Gujarat,302,savings,retail
ACC_0098140,BANK_07,Nashik,Maharashtra,697,savings,retail
ACC_0098141,BANK_14,Pune,Maharashtra,270,savings,small_business
ACC_0098142,BANK_07,Bengaluru,Karnataka,580,savings,retail
ACC_0098143,BANK_03,Mumbai,Maharashtra,204,savings,retail
ACC_0098144,BANK_02,Bengaluru,Karnataka,89,savings,retail
ACC_0098145,BANK_14,Chennai,Tamil Nadu,408,savings,merchant
ACC_0098146,BANK_15,Nagpur,Maharashtra,195,savings,retail
ACC_0098147,BANK_10,Delhi,Delhi,220,savings,retail
ACC_0098148,BANK_12,Ahmedabad,Gujarat,1873,savings,retail
ACC_0098149,BANK_15,Ahmedabad,Gujarat,736,savings,retail
ACC_0098150,BANK_14,Nagpur,Maharashtra,2778,savings,retail
ACC_0098151,BANK_09,Ahmedabad,Gujarat,402,savings,merchant
ACC_0098152,BANK_15,Kolkata,West Bengal,567,savings,retail
ACC_0098153,BANK_04,Bengaluru,Karnataka,440,savings,small_business
ACC_0098154,BANK_11,Chennai,Tamil Nadu,2514,savings,small_business
ACC_0098155,BANK_09,Ahmedabad,Gujarat,251,savings,retail
ACC_0098156,BANK_03,Pune,Maharashtra,5000,savings,retail
ACC_0098157,BANK_13,Hyderabad,Telangana,758,savings,retail
ACC_0098158,BANK_02,Hyderabad,Telangana,268,savings,retail
ACC_0098159,BANK_10,Mumbai,Maharashtra,1504,savings,other
ACC_0098160,BANK_15,Mumbai,Maharashtra,486,savings,retail
ACC_0098161,BANK_07,Mumbai,Maharashtra,620,savings,merchant
ACC_0098162,BANK_04,Chennai,Tamil Nadu,828,savings,retail
ACC_0098163,BANK_04,Nashik,Maharashtra,552,savings,retail
ACC_0098164,BANK_05,Nashik,Maharashtra,1202,savings,other
ACC_0098165,BANK_01,Hyderabad,Telangana,382,savings,retail
ACC_0098166,BANK_15,Nagpur,Maharashtra,1465,current,retail
ACC_0098167,BANK_09,Nashik,Maharashtra,44,savings,retail
ACC_0098168,BANK_01,Hyderabad,Telangana,564,savings,retail
ACC_0098169,BANK_14,Nashik,Maharashtra,629,savings,small_business
ACC_0098170,BANK_14,Nagpur,Maharashtra,770,savings,retail
ACC_0098171,BANK_09,Bengaluru,Karnataka,820,savings,retail
ACC_0098172,BANK_04,Pune,Maharashtra,1018,current,small_business
ACC_0098173,BANK_15,Delhi,Delhi,286,savings,retail
ACC_0098174,BANK_12,Mumbai,Maharashtra,196,savings,retail
ACC_0098175,BANK_09,Nagpur,Maharashtra,1005,savings,retail
ACC_0098176,BANK_01,Ahmedabad,Gujarat,665,savings,retail
ACC_0098177,BANK_12,Bengaluru,Karnataka,1167,savings,retail
ACC_0098178,BANK_05,Pune,Maharashtra,217,savings,retail
ACC_0098179,BANK_05,Nagpur,Maharashtra,334,savings,merchant
ACC_0098180,BANK_02,Kolkata,West Bengal,3691,savings,retail
ACC_0098181,BANK_08,Kolkata,West Bengal,615,savings,retail
ACC_0098182,BANK_05,Mumbai,Maharashtra,3063,savings,retail
ACC_0098183,BANK_13,Nashik,Maharashtra,749,savings,small_business
ACC_0098184,BANK_03,Mumbai,Maharashtra,2063,savings,retail
ACC_0098185,BANK_14,Delhi,Delhi,295,savings,other
ACC_0098186,BANK_03,Bengaluru,Karnataka,2364,savings,merchant
ACC_0098187,BANK_03,Nashik,Maharashtra,539,savings,other
ACC_0098188,BANK_04,Ahmedabad,Gujarat,1281,savings,retail
ACC_0098189,BANK_02,Bengaluru,Karnataka,110,savings,retail
ACC_0098190,BANK_11,Ahmedabad,Gujarat,743,current,retail
ACC_0098191,BANK_07,Hyderabad,Telangana,5000,savings,retail
