case_id,account_id,atm_id,timestamp_min,amount_inr,withdrawal_type
CASE_008026,ACC_0018195,ATM_000644,208721,112560.09,CASHOUT
CASE_008027,ACC_0094958,ATM_002228,140586,128519.19,CASHOUT
CASE_008029,ACC_0039039,ATM_002790,177185,285819.85,CASHOUT
CASE_008032,ACC_0052988,ATM_001335,153973,7530.95,CASHOUT
CASE_008034,ACC_0098416,ATM_006024,228532,38802.04,CASHOUT
CASE_008036,ACC_0097544,ATM_002021,94019,72349.65,CASHOUT
CASE_008037,ACC_0065915,ATM_005908,72863,39937.88,AVERTED_CASHOUT
CASE_008038,ACC_0047708,ATM_001548,97001,4267.82,AVERTED_CASHOUT
CASE_008039,ACC_0036374,ATM_005945,142146,16085.27,CASHOUT
CASE_008041,ACC_0055078,ATM_005559,32047,30685.43,AVERTED_CASHOUT
CASE_008042,ACC_0051103,ATM_004628,10764,7076.02,CASHOUT
CASE_008043,ACC_0054344,ATM_000012,229729,26078.71,AVERTED_CASHOUT
CASE_008045,ACC_0027871,ATM_001215,166240,13787.93,AVERTED_CASHOUT
CASE_008046,ACC_0074982,ATM_001924,176196,42160.87,CROSS_STATE_CASHOUT
CASE_008047,ACC_0073995,ATM_002606,48447,25420.7,CASHOUT
CASE_008048,ACC_0027724,ATM_005323,43007,32627.43,CROSS_STATE_CASHOUT
CASE_008050,ACC_0094617,ATM_005510,114177,9101.76,CROSS_STATE_CASHOUT
CASE_008051,ACC_0032798,ATM_000850,101344,16675.58,CROSS_STATE_CASHOUT
CASE_008058,ACC_0069502,ATM_005254,89401,21063.3,CROSS_STATE_CASHOUT
CASE_008059,ACC_0019282,ATM_006695,117160,95284.38,CROSS_STATE_CASHOUT
CASE_008064,ACC_0009287,ATM_000634,62905,422775.13,AVERTED_CASHOUT
CASE_008068,ACC_0073924,ATM_005234,154734,25385.38,AVERTED_CASHOUT
CASE_008075,ACC_0096520,ATM_002037,170810,272845.76,CROSS_STATE_CASHOUT
CASE_008076,ACC_0093668,ATM_006000,221945,8982.64,AVERTED_CASHOUT
CASE_008077,ACC_0045672,ATM_004633,185036,7218.47,CASHOUT
CASE_008078,ACC_0059714,ATM_005618,52903,153485.45,CASHOUT
CASE_008079,ACC_0087602,ATM_005242,74997,31719.65,CROSS_STATE_CASHOUT
CASE_008081,ACC_0012898,ATM_006688,194503,11685.38,CROSS_STATE_CASHOUT
CASE_008082,ACC_0048513,ATM_004699,219442,2348.11,CASHOUT
CASE_008084,ACC_0036180,ATM_003081,86588,42326.26,CASHOUT
CASE_008087,ACC_0055617,ATM_006045,24486,22336.99,CASHOUT
CASE_008088,ACC_0006900,ATM_006758,254628,9390.86,CASHOUT
CASE_008089,ACC_0017856,ATM_004396,83515,77483.31,CASHOUT
CASE_008093,ACC_0083821,ATM_003092,160502,6620.59,CROSS_STATE_CASHOUT
CASE_008094,ACC_0029458,ATM_005163,126147,22822.18,CASHOUT
CASE_008095,ACC_0085889,ATM_000340,159435,3561.64,CASHOUT
CASE_008097,ACC_0083459,ATM_001821,259205,23691.11,CASHOUT
CASE_008100,ACC_0027511,ATM_002609,138241,52134.01,CASHOUT
CASE_008101,ACC_0096745,ATM_000920,225169,23652.43,CROSS_STATE_CASHOUT
CASE_008104,ACC_0042144,ATM_006102,59323,83876.98,CASHOUT
CASE_008105,ACC_0095604,ATM_006803,235050,91465.32,CROSS_STATE_CASHOUT
CASE_008106,ACC_0035744,ATM_006790,186774,57452.27,CASHOUT
CASE_008107,ACC_0022462,ATM_002038,112956,2100.0,AVERTED_CASHOUT
CASE_008111,ACC_0036004,ATM_003735,200917,8037.72,CROSS_STATE_CASHOUT
CASE_008112,ACC_0086827,ATM_003695,237490,21253.89,CROSS_STATE_CASHOUT
CASE_008114,ACC_0001082,ATM_001671,243561,22872.11,CASHOUT
CASE_008116,ACC_0074401,ATM_003525,69235,18194.62,CASHOUT
CASE_008117,ACC_0092132,ATM_001892,96541,40926.02,CASHOUT
CASE_008118,ACC_0007725,ATM_000101,88500,70942.25,CASHOUT
CASE_008119,ACC_0039076,ATM_000814,171861,37545.36,CASHOUT
CASE_008120,ACC_0082756,ATM_003978,149595,33590.93,AVERTED_CASHOUT
CASE_008122,ACC_0057652,ATM_006440,172267,5502.96,CASHOUT
CASE_008123,ACC_0096144,ATM_000956,138195,99684.7,CASHOUT
CASE_008124,ACC_0085367,ATM_003909,5897,524273.52,CASHOUT
CASE_008127,ACC_0096793,ATM_003416,212603,32123.36,AVERTED_CASHOUT
CASE_008135,ACC_0037119,ATM_002699,23964,72343.21,CROSS_STATE_CASHOUT
CASE_008136,ACC_0038726,ATM_003224,79379,32457.38,CROSS_STATE_CASHOUT
CASE_008137,ACC_0098003,ATM_004621,36402,31827.21,AVERTED_CASHOUT
CASE_008138,ACC_0077241,ATM_002025,80628,29303.84,CASHOUT
CASE_008139,ACC_0035169,ATM_000738,66071,22257.97,AVERTED_CASHOUT
CASE_008140,ACC_0058139,ATM_006408,72484,105095.99,CASHOUT
CASE_008142,ACC_0054126,ATM_006059,129932,20300.17,CASHOUT
CASE_008143,ACC_0020330,ATM_005625,230248,2694.06,CASHOUT
CASE_008147,ACC_0025008,ATM_004163,59638,38882.16,CROSS_STATE_CASHOUT
CASE_008150,ACC_0031414,ATM_003886,482,9920.76,AVERTED_CASHOUT
CASE_008151,ACC_0020615,ATM_006848,243495,146890.24,CASHOUT
CASE_008152,ACC_0055559,ATM_002413,206068,6498.81,AVERTED_CASHOUT
CASE_008154,ACC_0050301,ATM_002621,241174,16574.84,CROSS_STATE_CASHOUT
CASE_008155,ACC_0053298,ATM_001286,144099,166513.06,CASHOUT
CASE_008158,ACC_0014841,ATM_006832,46101,16681.77,AVERTED_CASHOUT
CASE_008159,ACC_0018989,ATM_003210,204558,42062.54,CROSS_STATE_CASHOUT
CASE_008160,ACC_0072398,ATM_003883,12651,5845.35,CASHOUT
CASE_008162,ACC_0084187,ATM_006508,74366,103590.86,AVERTED_CASHOUT
CASE_008164,ACC_0047404,ATM_000459,239233,6001.48,AVERTED_CASHOUT
CASE_008165,ACC_0081711,ATM_005674,201833,30792.69,CASHOUT
CASE_008166,ACC_0055846,ATM_006505,253889,2242.64,CASHOUT
CASE_008170,ACC_0009808,ATM_003683,148772,31309.86,AVERTED_CASHOUT
CASE_008171,ACC_0000664,ATM_003047,158738,42090.93,CASHOUT
CASE_008173,ACC_0043597,ATM_002580,233330,25309.95,AVERTED_CASHOUT
CASE_008174,ACC_0003289,ATM_006981,140045,294042.47,AVERTED_CASHOUT
CASE_008175,ACC_0068262,ATM_005917,158220,5951.87,CASHOUT
CASE_008178,ACC_0091957,ATM_001524,211451,15775.4,CASHOUT
CASE_008181,ACC_0004305,ATM_000079,133676,176968.83,CROSS_STATE_CASHOUT
CASE_008182,ACC_0030233,ATM_004472,56368,16342.19,CROSS_STATE_CASHOUT
CASE_008183,ACC_0084910,ATM_000169,86909,16537.83,CASHOUT
CASE_008184,ACC_0032026,ATM_001662,174457,6345.65,CASHOUT
CASE_008185,ACC_0095338,ATM_003829,30206,13231.25,CASHOUT
CASE_008188,ACC_0031957,ATM_000787,94298,23500.31,CASHOUT
CASE_008191,ACC_0000153,ATM_006334,147295,99343.35,CASHOUT
CASE_008196,ACC_0004783,ATM_000044,86691,31318.39,CROSS_STATE_CASHOUT
CASE_008197,ACC_0097261,ATM_002943,162450,57331.96,CASHOUT
CASE_008198,ACC_0047683,ATM_002897,89654,3126.97,CROSS_STATE_CASHOUT
CASE_008199,ACC_0099094,ATM_003579,33452,197508.18,AVERTED_CASHOUT
CASE_008204,ACC_0049708,ATM_001250,165643,42593.38,CASHOUT
CASE_008205,ACC_0013537,ATM_005338,70569,8327.32,CASHOUT
CASE_008207,ACC_0027564,ATM_006388,122538,16225.92,CASHOUT
CASE_008208,ACC_0002418,ATM_006576,127520,34270.88,CROSS_STATE_CASHOUT
CASE_008209,ACC_0066328,ATM_001181,203794,14420.72,CROSS_STATE_CASHOUT
CASE_008211,ACC_0038270,ATM_002046,60520,5797.17,AVERTED_CASHOUT
CASE_008212,ACC_0073406,ATM_002920,250299,266588.5,CROSS_STATE_CASHOUT
CASE_008217,ACC_0006873,ATM_002440,153062,57239.81,CASHOUT
CASE_008219,ACC_0017636,ATM_001782,53308,173582.66,CROSS_STATE_CASHOUT
CASE_008222,ACC_0092582,ATM_001531,211300,18373.52,CASHOUT
CASE_008223,ACC_0039039,ATM_004461,102920,13181.04,CASHOUT
CASE_008224,ACC_0035823,ATM_005687,203705,13172.54,CASHOUT
CASE_008226,ACC_0036694,ATM_001632,50638,13936.42,CASHOUT
CASE_008229,ACC_0044196,ATM_002123,255841,19180.61,CASHOUT
CASE_008231,ACC_0083997,ATM_001598,186240,298794.85,CROSS_STATE_CASHOUT
CASE_008232,ACC_0061754,ATM_002016,161189,13187.08,CASHOUT
CASE_008233,ACC_0049493,ATM_005021,123094,73082.76,CROSS_STATE_CASHOUT
CASE_008234,ACC_0029212,ATM_000612,28051,493173.73,CASHOUT
CASE_008242,ACC_0090936,ATM_005460,115014,10088.57,CROSS_STATE_CASHOUT
CASE_008243,ACC_0067840,ATM_005894,252364,120065.89,CROSS_STATE_CASHOUT
CASE_008244,ACC_0079479,ATM_005955,198461,51432.37,CASHOUT
CASE_008245,ACC_0018798,ATM_002885,190701,62073.51,CASHOUT
CASE_008247,ACC_0050744,ATM_005774,243631,76049.15,CROSS_STATE_CASHOUT
CASE_008248,ACC_0048459,ATM_004516,210268,213189.71,CASHOUT
CASE_008249,ACC_0030671,ATM_004435,191640,190302.24,CASHOUT
CASE_008250,ACC_0047800,ATM_003198,213902,109779.21,AVERTED_CASHOUT
CASE_008253,ACC_0057710,ATM_005067,86228,12283.12,AVERTED_CASHOUT
CASE_008257,ACC_0000777,ATM_004286,166705,5700.07,CASHOUT
CASE_008258,ACC_0077731,ATM_006809,185896,7081.87,CASHOUT
CASE_008262,ACC_0036128,ATM_000232,246215,119075.78,CASHOUT
CASE_008263,ACC_0020390,ATM_004394,151045,4790.88,CASHOUT
CASE_008265,ACC_0095604,ATM_002652,243396,45964.1,CASHOUT
CASE_008267,ACC_0075001,ATM_002988,192872,94533.35,CASHOUT
CASE_008269,ACC_0032576,ATM_005733,238852,10537.05,CASHOUT
CASE_008272,ACC_0054869,ATM_005413,203785,15752.43,CASHOUT
CASE_008273,ACC_0049840,ATM_002190,93783,24678.13,CROSS_STATE_CASHOUT
CASE_008275,ACC_0018453,ATM_002930,200999,143453.39,CROSS_STATE_CASHOUT
CASE_008277,ACC_0034662,ATM_000027,175773,20156.84,AVERTED_CASHOUT
CASE_008282,ACC_0072077,ATM_001291,19168,161265.46,CROSS_STATE_CASHOUT
CASE_008284,ACC_0080150,ATM_005622,221739,19323.89,CASHOUT
CASE_008285,ACC_0050004,ATM_003171,107930,119169.69,CASHOUT
CASE_008286,ACC_0090280,ATM_001906,133931,14687.08,CASHOUT
CASE_008287,ACC_0012961,ATM_000205,35401,30273.4,CASHOUT
CASE_008289,ACC_0046153,ATM_002648,183506,392575.23,CASHOUT
CASE_008291,ACC_0000430,ATM_005923,98502,12088.97,CASHOUT
CASE_008293,ACC_0075604,ATM_005309,31267,102265.17,CROSS_STATE_CASHOUT
CASE_008294,ACC_0001541,ATM_002783,92492,14068.14,AVERTED_CASHOUT
CASE_008295,ACC_0057409,ATM_006199,180739,56283.35,AVERTED_CASHOUT
CASE_008297,ACC_0026089,ATM_002661,94128,48033.32,CASHOUT
CASE_008298,ACC_0029583,ATM_001834,199269,619168.81,CASHOUT
CASE_008301,ACC_0021057,ATM_001494,176324,4864.87,CROSS_STATE_CASHOUT
CASE_008302,ACC_0066946,ATM_002833,145063,15116.71,CASHOUT
CASE_008303,ACC_0093493,ATM_001093,244609,2269.4,CASHOUT
CASE_008305,ACC_0030747,ATM_005794,102363,21490.04,CASHOUT
CASE_008307,ACC_0057972,ATM_003476,42446,158618.55,CASHOUT
CASE_008309,ACC_0036145,ATM_001038,37467,3825.41,CASHOUT
CASE_008312,ACC_0036750,ATM_006669,124231,41532.96,CROSS_STATE_CASHOUT
CASE_008314,ACC_0076142,ATM_005245,88351,16451.15,AVERTED_CASHOUT
CASE_008318,ACC_0031672,ATM_001105,181929,105282.16,CASHOUT
CASE_008322,ACC_0084786,ATM_000656,194163,162403.92,CROSS_STATE_CASHOUT
CASE_008323,ACC_0076141,ATM_003214,163747,11289.89,CASHOUT
CASE_008324,ACC_0050162,ATM_002071,129966,5091.38,CASHOUT
CASE_008328,ACC_0078142,ATM_006989,167265,6930.14,CASHOUT
CASE_008329,ACC_0083607,ATM_004962,247826,191281.69,CASHOUT
CASE_008332,ACC_0011757,ATM_002450,47431,8844.98,CASHOUT
CASE_008336,ACC_0025865,ATM_002328,28599,360477.66,CASHOUT
CASE_008337,ACC_0063795,ATM_006159,135697,4627.68,CASHOUT
CASE_008339,ACC_0053194,ATM_001157,151702,253542.18,CASHOUT
CASE_008341,ACC_0036374,ATM_006797,28436,3446.56,CASHOUT
CASE_008343,ACC_0036483,ATM_004103,168067,28568.82,AVERTED_CASHOUT
CASE_008344,ACC_0073803,ATM_000045,137844,10693.48,CASHOUT
CASE_008345,ACC_0005141,ATM_000414,121935,108935.26,CROSS_STATE_CASHOUT
CASE_008346,ACC_0044180,ATM_002348,39195,12712.6,CASHOUT
CASE_008347,ACC_0097630,ATM_002919,40240,27156.58,CASHOUT
CASE_008348,ACC_0035345,ATM_000055,82507,78343.59,CROSS_STATE_CASHOUT
CASE_008352,ACC_0034777,ATM_002417,23364,62581.51,CASHOUT
CASE_008358,ACC_0045947,ATM_006272,118729,502187.85,CROSS_STATE_CASHOUT
CASE_008360,ACC_0071736,ATM_006926,107704,24851.59,CASHOUT
CASE_008364,ACC_0015234,ATM_002298,76665,116374.24,CASHOUT
CASE_008366,ACC_0039228,ATM_002632,144305,6587.05,CASHOUT
CASE_008367,ACC_0076130,ATM_000985,84454,44257.77,AVERTED_CASHOUT
CASE_008369,ACC_0063743,ATM_002662,145238,17981.12,CASHOUT
CASE_008371,ACC_0091497,ATM_003046,238892,12179.51,CASHOUT
CASE_008374,ACC_0021119,ATM_003343,177488,4365.09,CASHOUT
CASE_008375,ACC_0000159,ATM_000430,213168,2891.9,CROSS_STATE_CASHOUT
CASE_008376,ACC_0070312,ATM_002003,164848,9025.51,CASHOUT
CASE_008377,ACC_0095244,ATM_002011,59740,5582.76,CROSS_STATE_CASHOUT
CASE_008379,ACC_0007908,ATM_001762,2807,67846.74,CROSS_STATE_CASHOUT
CASE_008380,ACC_0068439,ATM_004410,237415,111255.14,CASHOUT
CASE_008382,ACC_0041297,ATM_004030,40830,28197.2,AVERTED_CASHOUT
CASE_008386,ACC_0026043,ATM_003832,75692,19562.16,CROSS_STATE_CASHOUT
CASE_008390,ACC_0019716,ATM_005731,9331,8427.89,CASHOUT
CASE_008392,ACC_0086729,ATM_004200,92156,32188.45,CROSS_STATE_CASHOUT
CASE_008394,ACC_0008757,ATM_005535,230110,23554.01,AVERTED_CASHOUT
CASE_008395,ACC_0032992,ATM_002945,15290,48768.56,CASHOUT
CASE_008396,ACC_0091314,ATM_003686,242782,17228.18,CROSS_STATE_CASHOUT
CASE_008399,ACC_0091497,ATM_002542,82896,19563.92,AVERTED_CASHOUT
CASE_008400,ACC_0045441,ATM_001493,246225,44765.13,CASHOUT
CASE_008403,ACC_0021920,ATM_003269,162778,16500.15,CASHOUT
CASE_008407,ACC_0048076,ATM_000509,111060,27803.54,CROSS_STATE_CASHOUT
CASE_008408,ACC_0046153,ATM_001691,171409,19260.49,CASHOUT
CASE_008409,ACC_0046410,ATM_005169,44577,5537.5,CASHOUT
CASE_008411,ACC_0071334,ATM_005074,221759,77894.42,AVERTED_CASHOUT
CASE_008415,ACC_0092505,ATM_004251,120079,32315.13,CASHOUT
CASE_008417,ACC_0045955,ATM_004361,41580,53439.88,CASHOUT
CASE_008418,ACC_0083578,ATM_000918,208634,9382.16,CASHOUT
CASE_008421,ACC_0052041,ATM_001953,213291,41332.77,CROSS_STATE_CASHOUT
CASE_008422,ACC_0073108,ATM_001230,114379,20692.2,CASHOUT
CASE_008426,ACC_0039591,ATM_000886,188207,4897.07,CASHOUT
CASE_008427,ACC_0045017,ATM_001518,194591,152652.28,AVERTED_CASHOUT
CASE_008428,ACC_0066872,ATM_006601,98811,24174.47,AVERTED_CASHOUT
CASE_008429,ACC_0057966,ATM_002807,58915,3696.67,CASHOUT
CASE_008430,ACC_0028472,ATM_004950,175095,267128.26,CROSS_STATE_CASHOUT
CASE_008431,ACC_0083009,ATM_005191,57376,74857.06,CASHOUT
CASE_008433,ACC_0078571,ATM_005915,254431,53252.26,CROSS_STATE_CASHOUT
CASE_008436,ACC_0039532,ATM_000827,15320,6037.51,CROSS_STATE_CASHOUT
CASE_008441,ACC_0096831,ATM_002781,69993,43548.59,CROSS_STATE_CASHOUT
CASE_008442,ACC_0006189,ATM_002180,176079,61250.61,AVERTED_CASHOUT
CASE_008443,ACC_0091674,ATM_002389,78030,26374.63,CROSS_STATE_CASHOUT
CASE_008446,ACC_0052494,ATM_001867,209298,60096.17,CASHOUT
CASE_008447,ACC_0048728,ATM_001931,2087,81323.54,CASHOUT
CASE_008448,ACC_0072223,ATM_001816,255090,34162.8,CASHOUT
CASE_008450,ACC_0017502,ATM_000775,151928,19831.02,CASHOUT
CASE_008455,ACC_0058267,ATM_001922,135932,7217.12,CASHOUT
CASE_008457,ACC_0049637,ATM_002747,134360,372831.24,AVERTED_CASHOUT
CASE_008461,ACC_0000715,ATM_000721,144265,47447.21,CROSS_STATE_CASHOUT
CASE_008464,ACC_0025898,ATM_006763,242169,3899.23,CASHOUT
CASE_008467,ACC_0071901,ATM_006741,217113,11960.05,AVERTED_CASHOUT
CASE_008469,ACC_0065069,ATM_004814,148142,24307.86,CASHOUT
CASE_008471,ACC_0065580,ATM_006386,172809,84658.22,CROSS_STATE_CASHOUT
CASE_008474,ACC_0051057,ATM_003637,107487,105913.19,CASHOUT
CASE_008476,ACC_0003280,ATM_002463,188425,7267.56,CASHOUT
CASE_008479,ACC_0039159,ATM_005735,25680,2100.0,AVERTED_CASHOUT
CASE_008480,ACC_0035588,ATM_003060,183352,5458.65,AVERTED_CASHOUT
CASE_008481,ACC_0045583,ATM_005334,247498,20792.73,CROSS_STATE_CASHOUT
CASE_008482,ACC_0085692,ATM_002162,227971,177620.45,CASHOUT
CASE_008483,ACC_0092689,ATM_006218,256863,10162.97,AVERTED_CASHOUT
CASE_008485,ACC_0046861,ATM_002946,196764,9270.86,CROSS_STATE_CASHOUT
CASE_008486,ACC_0014405,ATM_006413,115169,55586.49,CASHOUT
CASE_008487,ACC_0050301,ATM_006460,58215,79926.52,CROSS_STATE_CASHOUT
CASE_008488,ACC_0001681,ATM_003967,236319,57462.57,CROSS_STATE_CASHOUT
CASE_008490,ACC_0026007,ATM_005256,244870,47705.57,CROSS_STATE_CASHOUT
CASE_008491,ACC_0001273,ATM_006420,29536,5414.36,CASHOUT
CASE_008493,ACC_0021180,ATM_000450,227125,11162.05,CASHOUT
CASE_008494,ACC_0070823,ATM_003588,67248,56031.77,CROSS_STATE_CASHOUT
CASE_008495,ACC_0029583,ATM_003492,164934,78608.79,CASHOUT
CASE_008496,ACC_0032664,ATM_005724,168886,22155.04,CROSS_STATE_CASHOUT
CASE_008499,ACC_0017947,ATM_006096,218347,10350.56,CASHOUT
CASE_008500,ACC_0004738,ATM_002309,24690,11042.25,AVERTED_CASHOUT
CASE_008501,ACC_0011748,ATM_000298,15119,6543.52,CROSS_STATE_CASHOUT
CASE_008502,ACC_0030010,ATM_002580,133174,65600.35,AVERTED_CASHOUT
CASE_008504,ACC_0066612,ATM_001713,188325,7578.11,CASHOUT
CASE_008505,ACC_0056997,ATM_003811,222667,73436.32,AVERTED_CASHOUT
CASE_008506,ACC_0041022,ATM_005640,2419,21256.08,CASHOUT
CASE_008507,ACC_0032471,ATM_001052,251234,7889.03,CROSS_STATE_CASHOUT
CASE_008508,ACC_0061400,ATM_002503,135985,17350.01,CASHOUT
CASE_008509,ACC_0060683,ATM_006099,141182,39946.97,CASHOUT
CASE_008510,ACC_0096163,ATM_006935,165671,33893.2,CASHOUT
CASE_008512,ACC_0032122,ATM_002717,226201,51225.37,CASHOUT
CASE_008513,ACC_0005763,ATM_005510,209475,88816.28,CASHOUT
CASE_008514,ACC_0034853,ATM_001047,174414,41140.67,CASHOUT
CASE_008515,ACC_0071614,ATM_003761,196146,34306.41,CASHOUT
CASE_008516,ACC_0080111,ATM_006631,73992,12549.11,CASHOUT
CASE_008518,ACC_0092120,ATM_001515,194756,69820.07,AVERTED_CASHOUT
CASE_008521,ACC_0000159,ATM_005699,84000,18863.71,CASHOUT
CASE_008523,ACC_0049708,ATM_004877,65253,22586.65,CROSS_STATE_CASHOUT
CASE_008525,ACC_0098465,ATM_001954,185073,23085.96,AVERTED_CASHOUT
CASE_008528,ACC_0046894,ATM_006052,108158,5257.68,AVERTED_CASHOUT
CASE_008529,ACC_0097860,ATM_001043,37339,4460.19,CASHOUT
CASE_008530,ACC_0036299,ATM_002883,220850,14267.76,CASHOUT
CASE_008531,ACC_0000901,ATM_003108,14212,38928.67,CASHOUT
CASE_008536,ACC_0056584,ATM_000227,118421,13792.88,CASHOUT
CASE_008537,ACC_0023187,ATM_000256,174057,3819.95,AVERTED_CASHOUT
CASE_008538,ACC_0075277,ATM_000663,182677,2629.38,CASHOUT
CASE_008539,ACC_0068300,ATM_002449,162139,63070.05,CASHOUT
CASE_008540,ACC_0043354,ATM_004143,64473,17717.6,AVERTED_CASHOUT
CASE_008541,ACC_0044180,ATM_006982,44690,9925.28,CASHOUT
CASE_008542,ACC_0046894,ATM_005669,216019,19611.8,CASHOUT
CASE_008543,ACC_0091674,ATM_002509,196420,3776.93,CASHOUT
CASE_008544,ACC_0052817,ATM_005174,158924,29948.05,CASHOUT
CASE_008545,ACC_0062189,ATM_000074,9695,13723.98,CASHOUT
CASE_008547,ACC_0054121,ATM_003393,119422,24305.11,CROSS_STATE_CASHOUT
CASE_008551,ACC_0088970,ATM_000987,250539,34337.45,CASHOUT
CASE_008552,ACC_0007391,ATM_001466,179412,12552.25,CASHOUT
CASE_008553,ACC_0025531,ATM_006050,53850,20846.56,CROSS_STATE_CASHOUT
CASE_008554,ACC_0083221,ATM_000082,191563,10771.5,CROSS_STATE_CASHOUT
CASE_008556,ACC_0043611,ATM_005739,150699,34980.45,AVERTED_CASHOUT
CASE_008560,ACC_0055976,ATM_003004,66818,167000.16,CASHOUT
CASE_008562,ACC_0070479,ATM_004065,112482,86880.74,CASHOUT
CASE_008563,ACC_0079869,ATM_003457,258037,10160.48,CROSS_STATE_CASHOUT
CASE_008565,ACC_0046599,ATM_001448,31153,14098.31,CASHOUT
CASE_008567,ACC_0059100,ATM_002284,3791,29110.69,AVERTED_CASHOUT
CASE_008568,ACC_0014007,ATM_000188,143938,30410.5,CROSS_STATE_CASHOUT
CASE_008570,ACC_0014216,ATM_002704,259183,8077.73,CASHOUT
CASE_008574,ACC_0037455,ATM_002367,33532,104485.49,CASHOUT
CASE_008576,ACC_0076669,ATM_005103,112897,55869.22,CASHOUT
CASE_008578,ACC_0020035,ATM_004664,156956,144195.67,CROSS_STATE_CASHOUT
CASE_008579,ACC_0080539,ATM_006260,170981,144320.99,AVERTED_CASHOUT
CASE_008581,ACC_0041015,ATM_001446,51876,14070.35,AVERTED_CASHOUT
CASE_008585,ACC_0072811,ATM_004490,137322,52492.26,CROSS_STATE_CASHOUT
CASE_008587,ACC_0079276,ATM_004547,217796,130579.7,CROSS_STATE_CASHOUT
CASE_008588,ACC_0062112,ATM_006427,206537,161827.37,AVERTED_CASHOUT
CASE_008589,ACC_0018177,ATM_004573,175184,7546.24,CROSS_STATE_CASHOUT
CASE_008590,ACC_0014405,ATM_001345,83395,48381.82,CROSS_STATE_CASHOUT
CASE_008591,ACC_0042339,ATM_002181,65718,33085.27,CASHOUT
CASE_008592,ACC_0098300,ATM_006567,76818,165996.08,AVERTED_CASHOUT
CASE_008594,ACC_0056200,ATM_002157,110077,4244.51,CASHOUT
CASE_008595,ACC_0048459,ATM_000818,129186,5224.57,CASHOUT
CASE_008597,ACC_0029929,ATM_003797,37859,35351.57,AVERTED_CASHOUT
CASE_008600,ACC_0027095,ATM_005269,14683,3586.01,CASHOUT
CASE_008601,ACC_0048722,ATM_006327,66245,2325.09,CASHOUT
CASE_008602,ACC_0003619,ATM_004338,72908,5913.41,CASHOUT
CASE_008603,ACC_0074380,ATM_002092,95417,36508.03,CASHOUT
CASE_008604,ACC_0039532,ATM_003405,100055,398174.63,AVERTED_CASHOUT
CASE_008606,ACC_0030116,ATM_002152,94135,42210.65,CASHOUT
CASE_008610,ACC_0033171,ATM_001187,158667,6440.99,CASHOUT
CASE_008612,ACC_0076141,ATM_004224,56349,77425.27,CASHOUT
CASE_008614,ACC_0071072,ATM_002846,56045,22419.8,CASHOUT
CASE_008615,ACC_0089878,ATM_004780,116667,4769.8,CASHOUT
CASE_008616,ACC_0091431,ATM_005252,183762,25241.8,AVERTED_CASHOUT
CASE_008619,ACC_0057966,ATM_002832,79435,2100.0,AVERTED_CASHOUT
CASE_008621,ACC_0050071,ATM_000779,194151,16982.69,AVERTED_CASHOUT
CASE_008622,ACC_0036128,ATM_005924,32467,19816.25,CASHOUT
CASE_008623,ACC_0002775,ATM_003416,207655,24257.11,CROSS_STATE_CASHOUT
CASE_008627,ACC_0032234,ATM_006599,124384,199679.4,CASHOUT
CASE_008628,ACC_0057373,ATM_002331,104548,16419.7,CROSS_STATE_CASHOUT
CASE_008632,ACC_0096831,ATM_002712,96020,156750.71,CASHOUT
CASE_008633,ACC_0052320,ATM_000402,75173,3633.42,CASHOUT
CASE_008634,ACC_0015175,ATM_005644,42992,37954.9,CASHOUT
CASE_008635,ACC_0008338,ATM_001196,30598,6832.34,AVERTED_CASHOUT
CASE_008636,ACC_0098376,ATM_002285,48055,115616.5,AVERTED_CASHOUT
CASE_008638,ACC_0075376,ATM_000649,67863,11713.76,CASHOUT
CASE_008639,ACC_0032674,ATM_006601,165369,173566.02,CASHOUT
CASE_008641,ACC_0011324,ATM_006604,170644,32175.0,CROSS_STATE_CASHOUT
CASE_008644,ACC_0061741,ATM_003900,110778,40949.31,AVERTED_CASHOUT
CASE_008645,ACC_0095116,ATM_005552,115224,41084.78,AVERTED_CASHOUT
CASE_008652,ACC_0033687,ATM_003526,162750,325331.81,AVERTED_CASHOUT
CASE_008655,ACC_0062712,ATM_001719,254509,21042.37,CASHOUT
CASE_008656,ACC_0064127,ATM_002367,124168,12914.53,CASHOUT
CASE_008657,ACC_0028725,ATM_006749,44789,22070.68,CASHOUT
CASE_008658,ACC_0025871,ATM_003509,114494,182553.59,CASHOUT
CASE_008661,ACC_0003510,ATM_000490,229116,21762.24,CASHOUT
CASE_008664,ACC_0000136,ATM_003342,19464,39811.17,CASHOUT
CASE_008665,ACC_0098011,ATM_003854,189238,197697.54,CROSS_STATE_CASHOUT
CASE_008666,ACC_0088091,ATM_005939,83093,111291.04,CASHOUT
CASE_008667,ACC_0012541,ATM_002221,49656,4390.36,CROSS_STATE_CASHOUT
CASE_008668,ACC_0038610,ATM_003479,233180,24327.26,CASHOUT
CASE_008669,ACC_0003474,ATM_006073,180703,8913.5,CASHOUT
CASE_008671,ACC_0037220,ATM_001381,173508,14938.13,CASHOUT
CASE_008675,ACC_0003857,ATM_004214,169666,53350.55,CASHOUT
CASE_008676,ACC_0075124,ATM_001732,1964,23806.58,CASHOUT
CASE_008677,ACC_0032576,ATM_001505,99513,50734.75,CASHOUT
CASE_008679,ACC_0051740,ATM_002039,90906,33951.17,CASHOUT
