case_id,strategy,crime_type,origin_city,origin_state,reported_amount_inr,start_timestamp_min,adaptive_event
CASE_008464,DIRECT_CASHOUT,REMOTE_ACCESS,Chennai,Tamil Nadu,5560.2,241972,0
CASE_008465,FAN_OUT,INVESTMENT_FRAUD,Bengaluru,Karnataka,55399.1,174043,0
CASE_008466,FAN_OUT,REMOTE_ACCESS,Kolkata,West Bengal,18799.22,209778,0
CASE_008467,ADAPTIVE,PHISHING,Kolkata,West Bengal,17085.79,216933,1
CASE_008468,DIGITAL_ASSET,JOB_FRAUD,Hyderabad,Telangana,11991.7,255866,0
CASE_008469,MULTI_HOP,DIGITAL_ARREST,Hyderabad,Telangana,54660.39,147869,0
CASE_008470,MULTI_HOP,DIGITAL_ARREST,Kolkata,West Bengal,63486.55,20120,0
CASE_008471,CROSS_STATE,ROMANCE_FRAUD,Nagpur,Maharashtra,120940.31,172449,0
CASE_008472,FAN_IN,REMOTE_ACCESS,Delhi,Delhi,32475.85,226864,0
CASE_008473,FAN_IN,DIGITAL_ARREST,Mumbai,Maharashtra,106965.56,109190,0
CASE_008474,MULTI_HOP,ROMANCE_FRAUD,Bengaluru,Karnataka,132919.5,107054,0
CASE_008475,FAN_IN,INVESTMENT_FRAUD,Mumbai,Maharashtra,635047.12,108729,0
CASE_008476,MULTI_HOP,UPI_FRAUD,Hyderabad,Telangana,14684.97,188004,0
CASE_008477,CROSS_BORDER,UPI_FRAUD,Bengaluru,Karnataka,52637.76,44545,0
CASE_008478,CROSS_BORDER,REMOTE_ACCESS,Mumbai,Maharashtra,16620.39,42922,0
CASE_008479,ADAPTIVE,UPI_FRAUD,Ahmedabad,Gujarat,3000.0,25500,1
CASE_008480,ADAPTIVE,DIGITAL_ARREST,Nagpur,Maharashtra,7798.07,183172,1
CASE_008481,CROSS_STATE,INVESTMENT_FRAUD,Bengaluru,Karnataka,29703.9,247138,0
CASE_008482,MULTI_HOP,JOB_FRAUD,Kolkata,West Bengal,332990.41,227526,0
CASE_008483,ADAPTIVE,ROMANCE_FRAUD,Pune,Maharashtra,14518.53,256683,1
CASE_008484,DIGITAL_ASSET,ROMANCE_FRAUD,Mumbai,Maharashtra,11031.15,149113,0
CASE_008485,CROSS_STATE,REMOTE_ACCESS,Pune,Maharashtra,13244.08,196404,0
CASE_008486,DIRECT_CASHOUT,JOB_FRAUD,Hyderabad,Telangana,61086.15,115074,0
CASE_008487,CROSS_STATE,UPI_FRAUD,Ahmedabad,Gujarat,114180.75,57855,0
CASE_008488,CROSS_STATE,PHISHING,Chennai,Tamil Nadu,82089.38,235959,0
CASE_008489,DIGITAL_ASSET,DIGITAL_ARREST,Mumbai,Maharashtra,25084.56,208929,0
CASE_008490,CROSS_STATE,PHISHING,Delhi,Delhi,68150.81,244510,0
CASE_008491,MULTI_HOP,PHISHING,Kolkata,West Bengal,13612.76,29044,0
CASE_008492,CROSS_BORDER,JOB_FRAUD,Bengaluru,Karnataka,121878.38,67835,0
CASE_008493,DIRECT_CASHOUT,ROMANCE_FRAUD,Mumbai,Maharashtra,11467.9,226931,0
CASE_008494,CROSS_STATE,DIGITAL_ARREST,Ahmedabad,Gujarat,80045.39,66888,0
CASE_008495,MULTI_HOP,ROMANCE_FRAUD,Kolkata,West Bengal,144186.63,164618,0
CASE_008496,CROSS_STATE,JOB_FRAUD,Delhi,Delhi,31650.06,168526,0
CASE_008497,FAN_IN,INVESTMENT_FRAUD,Delhi,Delhi,17221.31,210094,0
CASE_008498,FAN_IN,UPI_FRAUD,Kolkata,West Bengal,147725.32,110763,0
CASE_008499,DIRECT_CASHOUT,DIGITAL_ARREST,Bengaluru,Karnataka,13510.11,218174,0
CASE_008500,ADAPTIVE,DIGITAL_ARREST,Pune,Maharashtra,15774.64,24510,1
CASE_008501,CROSS_STATE,UPI_FRAUD,Delhi,Delhi,9347.88,14759,0
CASE_008502,ADAPTIVE,DIGITAL_ARREST,Mumbai,Maharashtra,93714.78,132994,1
CASE_008503,MULTI_HOP,UPI_FRAUD,Nashik,Maharashtra,36208.4,11570,0
CASE_008504,MULTI_HOP,PHISHING,Bengaluru,Karnataka,10537.06,188000,0
CASE_008505,ADAPTIVE,JOB_FRAUD,Ahmedabad,Gujarat,104909.03,222487,1
CASE_008506,DIRECT_CASHOUT,JOB_FRAUD,Chennai,Tamil Nadu,28444.35,2385,0
CASE_008507,CROSS_STATE,REMOTE_ACCESS,Mumbai,Maharashtra,11270.04,250874,0
CASE_008508,MULTI_HOP,ROMANCE_FRAUD,Hyderabad,Telangana,28397.47,135495,0
CASE_008509,MULTI_HOP,JOB_FRAUD,Kolkata,West Bengal,64503.05,140862,0
CASE_008510,MULTI_HOP,REMOTE_ACCESS,Kolkata,West Bengal,49707.1,165205,0
CASE_008511,MULTI_HOP,REMOTE_ACCESS,Nagpur,Maharashtra,3000.0,8483,0
CASE_008512,MULTI_HOP,JOB_FRAUD,Delhi,Delhi,112773.36,225835,0
CASE_008513,MULTI_HOP,REMOTE_ACCESS,Delhi,Delhi,151358.76,209258,0
CASE_008514,MULTI_HOP,ROMANCE_FRAUD,Delhi,Delhi,53883.86,174258,0
CASE_008515,DIRECT_CASHOUT,JOB_FRAUD,Bengaluru,Karnataka,42361.3,196061,0
CASE_008516,MULTI_HOP,PHISHING,Hyderabad,Telangana,17508.55,73889,0
CASE_008517,CROSS_BORDER,PHISHING,Pune,Maharashtra,29317.8,118746,0
CASE_008518,ADAPTIVE,PHISHING,Mumbai,Maharashtra,99742.96,194576,1
CASE_008519,CROSS_BORDER,UPI_FRAUD,Hyderabad,Telangana,260795.91,257027,0
CASE_008520,DIGITAL_ASSET,REMOTE_ACCESS,Ahmedabad,Gujarat,124116.6,214015,0
CASE_008521,DIRECT_CASHOUT,ROMANCE_FRAUD,Chennai,Tamil Nadu,19338.75,83949,0
CASE_008522,FAN_OUT,ROMANCE_FRAUD,Mumbai,Maharashtra,78688.28,165367,0
CASE_008523,CROSS_STATE,REMOTE_ACCESS,Bengaluru,Karnataka,32266.65,64893,0
CASE_008524,MULTI_HOP,ROMANCE_FRAUD,Mumbai,Maharashtra,435725.09,258754,0
CASE_008525,ADAPTIVE,JOB_FRAUD,Hyderabad,Telangana,32979.95,184893,1
CASE_008526,FAN_IN,INVESTMENT_FRAUD,Nashik,Maharashtra,224423.07,226692,0
CASE_008527,FAN_IN,UPI_FRAUD,Nagpur,Maharashtra,92890.95,250625,0
CASE_008528,ADAPTIVE,UPI_FRAUD,Ahmedabad,Gujarat,7510.97,107978,1
CASE_008529,MULTI_HOP,ROMANCE_FRAUD,Kolkata,West Bengal,9170.22,36962,0
CASE_008530,MULTI_HOP,UPI_FRAUD,Chennai,Tamil Nadu,21736.02,220665,0
CASE_008531,MULTI_HOP,DIGITAL_ARREST,Nagpur,Maharashtra,66730.95,14073,0
CASE_008532,FAN_IN,ROMANCE_FRAUD,Nashik,Maharashtra,98513.49,60069,0
CASE_008533,FAN_OUT,PHISHING,Mumbai,Maharashtra,130855.53,195678,0
CASE_008534,CROSS_BORDER,PHISHING,Nashik,Maharashtra,60431.65,233564,0
CASE_008535,FAN_OUT,DIGITAL_ARREST,Ahmedabad,Gujarat,6883.02,172728,0
CASE_008536,DIRECT_CASHOUT,PHISHING,Mumbai,Maharashtra,19932.81,118378,0
CASE_008537,ADAPTIVE,ROMANCE_FRAUD,Chennai,Tamil Nadu,5457.07,173877,1
CASE_008538,MULTI_HOP,JOB_FRAUD,Chennai,Tamil Nadu,6374.44,182479,0
CASE_008539,MULTI_HOP,REMOTE_ACCESS,Mumbai,Maharashtra,76666.91,161712,0
CASE_008540,ADAPTIVE,INVESTMENT_FRAUD,Pune,Maharashtra,25310.86,64293,1
CASE_008541,MULTI_HOP,PHISHING,Mumbai,Maharashtra,16193.0,44429,0
CASE_008542,DIRECT_CASHOUT,REMOTE_ACCESS,Nagpur,Maharashtra,20792.51,215946,0
CASE_008543,MULTI_HOP,INVESTMENT_FRAUD,Chennai,Tamil Nadu,6193.55,196088,0
CASE_008544,MULTI_HOP,JOB_FRAUD,Mumbai,Maharashtra,53782.18,158787,0
CASE_008545,DIRECT_CASHOUT,INVESTMENT_FRAUD,Kolkata,West Bengal,20579.09,9656,0
CASE_008546,FAN_IN,ROMANCE_FRAUD,Pune,Maharashtra,113503.31,24403,0
CASE_008547,CROSS_STATE,DIGITAL_ARREST,Delhi,Delhi,34721.59,119062,0
CASE_008548,FAN_IN,PHISHING,Bengaluru,Karnataka,41138.78,20695,0
CASE_008549,FAN_OUT,JOB_FRAUD,Chennai,Tamil Nadu,3000.0,10176,0
CASE_008550,FAN_OUT,DIGITAL_ARREST,Nashik,Maharashtra,149186.02,42159,0
CASE_008551,DIRECT_CASHOUT,ROMANCE_FRAUD,Mumbai,Maharashtra,43347.89,250485,0
CASE_008552,MULTI_HOP,ROMANCE_FRAUD,Hyderabad,Telangana,25694.65,179271,0
CASE_008553,CROSS_STATE,PHISHING,Bengaluru,Karnataka,29780.8,53490,0
CASE_008554,CROSS_STATE,JOB_FRAUD,Nagpur,Maharashtra,15387.86,191203,0
CASE_008555,MULTI_HOP,REMOTE_ACCESS,Bengaluru,Karnataka,27477.9,223844,0
CASE_008556,ADAPTIVE,UPI_FRAUD,Pune,Maharashtra,49972.07,150519,1
CASE_008557,FAN_OUT,INVESTMENT_FRAUD,Bengaluru,Karnataka,41859.55,137564,0
CASE_008558,FAN_OUT,JOB_FRAUD,Pune,Maharashtra,176297.27,127844,0
CASE_008559,CROSS_BORDER,PHISHING,Chennai,Tamil Nadu,74758.47,161865,0
CASE_008560,DIRECT_CASHOUT,ROMANCE_FRAUD,Chennai,Tamil Nadu,178794.21,66774,0
CASE_008561,FAN_OUT,REMOTE_ACCESS,Kolkata,West Bengal,196799.77,253523,0
CASE_008562,MULTI_HOP,ROMANCE_FRAUD,Delhi,Delhi,179140.5,112300,0
CASE_008563,CROSS_STATE,INVESTMENT_FRAUD,Nashik,Maharashtra,14514.97,257677,0
CASE_008564,FAN_OUT,JOB_FRAUD,Pune,Maharashtra,248155.02,220520,0
CASE_008565,MULTI_HOP,REMOTE_ACCESS,Ahmedabad,Gujarat,23721.8,30771,0
CASE_008566,MULTI_HOP,DIGITAL_ARREST,Nagpur,Maharashtra,28822.85,155087,0
CASE_008567,ADAPTIVE,UPI_FRAUD,Bengaluru,Karnataka,41586.7,3611,1
CASE_008568,CROSS_STATE,JOB_FRAUD,Bengaluru,Karnataka,43443.57,143578,0
CASE_008569,CROSS_BORDER,UPI_FRAUD,Ahmedabad,Gujarat,16533.82,5021,0
CASE_008570,MULTI_HOP,DIGITAL_ARREST,Pune,Maharashtra,15205.04,258902,0
CASE_008571,FAN_IN,PHISHING,Pune,Maharashtra,59139.23,179298,0
CASE_008572,FAN_OUT,ROMANCE_FRAUD,Bengaluru,Karnataka,91665.2,107787,0
CASE_008573,MULTI_HOP,INVESTMENT_FRAUD,Mumbai,Maharashtra,3000.0,216209,0
CASE_008574,MULTI_HOP,JOB_FRAUD,Pune,Maharashtra,199180.75,33053,0
CASE_008575,CROSS_BORDER,PHISHING,Mumbai,Maharashtra,226207.54,134745,0
CASE_008576,DIRECT_CASHOUT,DIGITAL_ARREST,Kolkata,West Bengal,61029.17,112867,0
CASE_008577,FAN_OUT,DIGITAL_ARREST,Chennai,Tamil Nadu,122961.61,228871,0
CASE_008578,CROSS_STATE,DIGITAL_ARREST,Chennai,Tamil Nadu,205993.81,156596,0
CASE_008579,ADAPTIVE,ROMANCE_FRAUD,Nagpur,Maharashtra,206172.84,170801,1
CASE_008580,MULTI_HOP,REMOTE_ACCESS,Pune,Maharashtra,248728.63,110532,0
CASE_008581,ADAPTIVE,INVESTMENT_FRAUD,Hyderabad,Telangana,20100.5,51696,1
CASE_008582,MULTI_HOP,INVESTMENT_FRAUD,Pune,Maharashtra,175282.97,140435,0
CASE_008583,DIGITAL_ASSET,PHISHING,Hyderabad,Telangana,26214.36,195177,0
CASE_008584,DIGITAL_ASSET,JOB_FRAUD,Chennai,Tamil Nadu,76019.14,143300,0
CASE_008585,CROSS_STATE,INVESTMENT_FRAUD,Pune,Maharashtra,74988.95,136962,0
CASE_008586,FAN_IN,REMOTE_ACCESS,Pune,Maharashtra,98621.48,135878,0
CASE_008587,CROSS_STATE,PHISHING,Nashik,Maharashtra,186542.43,217436,0
CASE_008588,ADAPTIVE,REMOTE_ACCESS,Bengaluru,Karnataka,231181.96,206357,1
CASE_008589,CROSS_STATE,JOB_FRAUD,Delhi,Delhi,10780.34,174824,0
CASE_008590,CROSS_STATE,INVESTMENT_FRAUD,Nagpur,Maharashtra,69116.88,83035,0
CASE_008591,DIRECT_CASHOUT,DIGITAL_ARREST,Bengaluru,Karnataka,46116.11,65590,0
CASE_008592,ADAPTIVE,UPI_FRAUD,Mumbai,Maharashtra,237137.26,76638,1
CASE_008593,FAN_OUT,UPI_FRAUD,Bengaluru,Karnataka,51074.04,83104,0
CASE_008594,MULTI_HOP,PHISHING,Kolkata,West Bengal,8045.68,109609,0
CASE_008595,DIRECT_CASHOUT,PHISHING,Hyderabad,Telangana,6855.43,129134,0
CASE_008596,DIGITAL_ASSET,DIGITAL_ARREST,Bengaluru,Karnataka,104701.02,144640,0
CASE_008597,ADAPTIVE,JOB_FRAUD,Nagpur,Maharashtra,50502.25,37679,1
CASE_008598,DIGITAL_ASSET,UPI_FRAUD,Mumbai,Maharashtra,24000.69,25903,0
CASE_008599,FAN_OUT,REMOTE_ACCESS,Bengaluru,Karnataka,89588.9,53411,0
CASE_008600,MULTI_HOP,JOB_FRAUD,Mumbai,Maharashtra,5848.77,14431,0
CASE_008601,MULTI_HOP,JOB_FRAUD,Hyderabad,Telangana,3624.49,65951,0
CASE_008602,MULTI_HOP,REMOTE_ACCESS,Nashik,Maharashtra,8538.39,72514,0
CASE_008603,MULTI_HOP,REMOTE_ACCESS,Nagpur,Maharashtra,59165.85,95206,0
CASE_008604,ADAPTIVE,UPI_FRAUD,Delhi,Delhi,568820.9,99875,1
CASE_008605,FAN_IN,PHISHING,Ahmedabad,Gujarat,55836.43,136374,0
CASE_008606,MULTI_HOP,UPI_FRAUD,Bengaluru,Karnataka,64635.97,93641,0
CASE_008607,DIGITAL_ASSET,PHISHING,Nagpur,Maharashtra,25977.62,62156,0
CASE_008608,MULTI_HOP,REMOTE_ACCESS,Nagpur,Maharashtra,25657.88,82775,0
CASE_008609,CROSS_BORDER,DIGITAL_ARREST,Kolkata,West Bengal,54850.75,141718,0
CASE_008610,MULTI_HOP,DIGITAL_ARREST,Pune,Maharashtra,10645.28,158289,0
CASE_008611,MULTI_HOP,JOB_FRAUD,Chennai,Tamil Nadu,346638.61,27703,0
CASE_008612,DIRECT_CASHOUT,UPI_FRAUD,Hyderabad,Telangana,114069.41,56279,0
CASE_008613,FAN_IN,JOB_FRAUD,Chennai,Tamil Nadu,611144.38,45949,0
CASE_008614,MULTI_HOP,PHISHING,Kolkata,West Bengal,30826.92,55906,0
CASE_008615,DIRECT_CASHOUT,REMOTE_ACCESS,Mumbai,Maharashtra,6506.97,116617,0
CASE_008616,ADAPTIVE,REMOTE_ACCESS,Hyderabad,Telangana,36059.72,183582,1
CASE_008617,CROSS_BORDER,JOB_FRAUD,Delhi,Delhi,6038.79,174091,0
CASE_008618,MULTI_HOP,PHISHING,Ahmedabad,Gujarat,41639.31,199864,0
CASE_008619,ADAPTIVE,INVESTMENT_FRAUD,Hyderabad,Telangana,3000.0,79255,1
CASE_008620,DIGITAL_ASSET,UPI_FRAUD,Mumbai,Maharashtra,71079.97,1721,0
CASE_008621,ADAPTIVE,REMOTE_ACCESS,Chennai,Tamil Nadu,24260.99,193971,1
CASE_008622,MULTI_HOP,ROMANCE_FRAUD,Hyderabad,Telangana,31177.62,32164,0
CASE_008623,CROSS_STATE,JOB_FRAUD,Hyderabad,Telangana,34653.01,207295,0
CASE_008624,FAN_IN,INVESTMENT_FRAUD,Pune,Maharashtra,39415.07,96778,0
CASE_008625,FAN_IN,UPI_FRAUD,Chennai,Tamil Nadu,49060.5,179361,0
CASE_008626,FAN_IN,PHISHING,Mumbai,Maharashtra,10983.52,128309,0
CASE_008627,MULTI_HOP,PHISHING,Delhi,Delhi,375378.68,124107,0
CASE_008628,CROSS_STATE,JOB_FRAUD,Ahmedabad,Gujarat,23456.72,104188,0
CASE_008629,FAN_OUT,INVESTMENT_FRAUD,Ahmedabad,Gujarat,63871.57,217094,0
CASE_008630,CROSS_BORDER,UPI_FRAUD,Pune,Maharashtra,28177.25,37246,0
CASE_008631,FAN_IN,DIGITAL_ARREST,Delhi,Delhi,1240252.67,213785,0
CASE_008632,MULTI_HOP,JOB_FRAUD,Chennai,Tamil Nadu,253997.52,95727,0
CASE_008633,MULTI_HOP,ROMANCE_FRAUD,Bengaluru,Karnataka,4858.4,74903,0
CASE_008634,DIRECT_CASHOUT,REMOTE_ACCESS,Kolkata,West Bengal,40028.07,42815,0
CASE_008635,ADAPTIVE,JOB_FRAUD,Ahmedabad,Gujarat,9760.49,30418,1
CASE_008636,ADAPTIVE,ROMANCE_FRAUD,Delhi,Delhi,165166.43,47875,1
CASE_008637,CROSS_BORDER,ROMANCE_FRAUD,Delhi,Delhi,140553.88,155611,0
CASE_008638,MULTI_HOP,JOB_FRAUD,Chennai,Tamil Nadu,18920.1,67467,0
CASE_008639,DIRECT_CASHOUT,PHISHING,Hyderabad,Telangana,255747.07,165266,0
CASE_008640,MULTI_HOP,PHISHING,Pune,Maharashtra,14173.63,54441,0
CASE_008641,CROSS_STATE,INVESTMENT_FRAUD,Ahmedabad,Gujarat,45964.28,170284,0
CASE_008642,MULTI_HOP,PHISHING,Ahmedabad,Gujarat,9690.52,174890,0
CASE_008643,MULTI_HOP,INVESTMENT_FRAUD,Ahmedabad,Gujarat,125987.1,161304,0
CASE_008644,ADAPTIVE,UPI_FRAUD,Bengaluru,Karnataka,58499.01,110598,1
CASE_008645,ADAPTIVE,INVESTMENT_FRAUD,Mumbai,Maharashtra,58692.54,115044,1
CASE_008646,DIGITAL_ASSET,INVESTMENT_FRAUD,Nashik,Maharashtra,12567.43,207255,0
CASE_008647,FAN_IN,UPI_FRAUD,Ahmedabad,Gujarat,11638.02,38332,0
CASE_008648,FAN_IN,DIGITAL_ARREST,Delhi,Delhi,63925.27,69499,0
CASE_008649,FAN_OUT,PHISHING,Chennai,Tamil Nadu,96057.78,6173,0
CASE_008650,FAN_IN,INVESTMENT_FRAUD,Mumbai,Maharashtra,230860.26,205858,0
CASE_008651,FAN_IN,REMOTE_ACCESS,Mumbai,Maharashtra,21811.8,25251,0
CASE_008652,ADAPTIVE,INVESTMENT_FRAUD,Hyderabad,Telangana,464759.73,162570,1
CASE_008653,FAN_OUT,ROMANCE_FRAUD,Bengaluru,Karnataka,58092.7,4281,0
CASE_008654,DIGITAL_ASSET,REMOTE_ACCESS,Pune,Maharashtra,11965.03,48753,0
CASE_008655,DIRECT_CASHOUT,UPI_FRAUD,Ahmedabad,Gujarat,29134.99,254347,0
CASE_008656,DIRECT_CASHOUT,ROMANCE_FRAUD,Pune,Maharashtra,18752.0,124142,0
CASE_008657,MULTI_HOP,REMOTE_ACCESS,Nagpur,Maharashtra,29984.16,44358,0
CASE_008658,DIRECT_CASHOUT,INVESTMENT_FRAUD,Hyderabad,Telangana,220372.5,114467,0
CASE_008659,FAN_OUT,UPI_FRAUD,Chennai,Tamil Nadu,18417.98,14145,0
CASE_008660,CROSS_BORDER,ROMANCE_FRAUD,Bengaluru,Karnataka,21504.9,74348,0
CASE_008661,DIRECT_CASHOUT,INVESTMENT_FRAUD,Mumbai,Maharashtra,31467.99,228913,0
CASE_008662,FAN_OUT,UPI_FRAUD,Pune,Maharashtra,17309.63,115218,0
CASE_008663,FAN_OUT,JOB_FRAUD,Bengaluru,Karnataka,52579.63,165744,0
CASE_008664,MULTI_HOP,REMOTE_ACCESS,Bengaluru,Karnataka,82253.94,19241,0
CASE_008665,CROSS_STATE,INVESTMENT_FRAUD,Kolkata,West Bengal,282425.06,188878,0
CASE_008666,MULTI_HOP,INVESTMENT_FRAUD,Pune,Maharashtra,195934.22,82730,0
CASE_008667,CROSS_STATE,PHISHING,Pune,Maharashtra,6271.95,49296,0
CASE_008668,MULTI_HOP,REMOTE_ACCESS,Pune,Maharashtra,50658.83,233015,0
CASE_008669,MULTI_HOP,UPI_FRAUD,Delhi,Delhi,16121.79,180362,0
CASE_008670,FAN_OUT,DIGITAL_ARREST,Chennai,Tamil Nadu,56015.95,12928,0
CASE_008671,DIRECT_CASHOUT,UPI_FRAUD,Nashik,Maharashtra,21055.21,173461,0
CASE_008672,FAN_IN,PHISHING,Kolkata,West Bengal,6364.72,33502,0
CASE_008673,FAN_IN,INVESTMENT_FRAUD,Hyderabad,Telangana,96218.73,192814,0
CASE_008674,FAN_IN,DIGITAL_ARREST,Ahmedabad,Gujarat,100102.35,107243,0
CASE_008675,MULTI_HOP,ROMANCE_FRAUD,Nashik,Maharashtra,82059.97,169418,0
CASE_008676,MULTI_HOP,REMOTE_ACCESS,Bengaluru,Karnataka,36334.09,1617,0
CASE_008677,DIRECT_CASHOUT,UPI_FRAUD,Nagpur,Maharashtra,51947.21,99466,0
CASE_008678,CROSS_BORDER,UPI_FRAUD,Kolkata,West Bengal,53333.17,247655,0
CASE_008679,DIRECT_CASHOUT,JOB_FRAUD,Bengaluru,Karnataka,51583.92,90809,0
CASE_008680,DIGITAL_ASSET,INVESTMENT_FRAUD,Delhi,Delhi,36674.72,47219,0
CASE_008681,FAN_IN,REMOTE_ACCESS,Chennai,Tamil Nadu,11544.89,226988,0
CASE_008682,MULTI_HOP,INVESTMENT_FRAUD,Nagpur,Maharashtra,16735.9,197690,0
CASE_008683,FAN_OUT,JOB_FRAUD,Bengaluru,Karnataka,11336.23,196770,0
CASE_008684,DIGITAL_ASSET,UPI_FRAUD,Nashik,Maharashtra,81467.63,108046,0
CASE_008685,FAN_IN,REMOTE_ACCESS,Chennai,Tamil Nadu,24213.59,247209,0
CASE_008686,CROSS_STATE,ROMANCE_FRAUD,Pune,Maharashtra,126000.94,234395,0
CASE_008687,ADAPTIVE,REMOTE_ACCESS,Kolkata,West Bengal,34309.51,167771,1
CASE_008688,CROSS_STATE,DIGITAL_ARREST,Nagpur,Maharashtra,59373.86,222974,0
CASE_008689,DIGITAL_ASSET,REMOTE_ACCESS,Kolkata,West Bengal,81838.77,29432,0
CASE_008690,CROSS_STATE,JOB_FRAUD,Delhi,Delhi,8998.44,119716,0
CASE_008691,FAN_OUT,REMOTE_ACCESS,Chennai,Tamil Nadu,43664.84,125026,0
CASE_008692,FAN_OUT,INVESTMENT_FRAUD,Hyderabad,Telangana,12852.3,183047,0
CASE_008693,MULTI_HOP,PHISHING,Hyderabad,Telangana,227462.04,66784,0
CASE_008694,FAN_OUT,ROMANCE_FRAUD,Chennai,Tamil Nadu,84152.19,173215,0
CASE_008695,FAN_OUT,UPI_FRAUD,Ahmedabad,Gujarat,78151.35,179647,0
CASE_008696,DIGITAL_ASSET,UPI_FRAUD,Nashik,Maharashtra,62448.77,112761,0
CASE_008697,ADAPTIVE,ROMANCE_FRAUD,Mumbai,Maharashtra,43005.79,49868,1
CASE_008698,ADAPTIVE,UPI_FRAUD,Chennai,Tamil Nadu,31718.65,116031,1
CASE_008699,MULTI_HOP,ROMANCE_FRAUD,Hyderabad,Telangana,37325.05,57937,0
CASE_008700,CROSS_STATE,PHISHING,Kolkata,West Bengal,22061.4,118959,0
CASE_008701,MULTI_HOP,JOB_FRAUD,Mumbai,Maharashtra,51504.29,106719,0
CASE_008702,MULTI_HOP,JOB_FRAUD,Ahmedabad,Gujarat,16411.63,140454,0
CASE_008703,CROSS_STATE,PHISHING,Delhi,Delhi,30538.0,97648,0
CASE_008704,DIRECT_CASHOUT,PHISHING,Ahmedabad,Gujarat,4234.82,163806,0
CASE_008705,DIGITAL_ASSET,REMOTE_ACCESS,Delhi,Delhi,14802.9,248109,0
CASE_008706,CROSS_STATE,ROMANCE_FRAUD,Ahmedabad,Gujarat,25209.21,209440,0
CASE_008707,FAN_OUT,REMOTE_ACCESS,Kolkata,West Bengal,101647.51,19171,0
CASE_008708,MULTI_HOP,ROMANCE_FRAUD,Nagpur,Maharashtra,15040.2,25121,0
CASE_008709,MULTI_HOP,UPI_FRAUD,Chennai,Tamil Nadu,76555.55,110783,0
CASE_008710,ADAPTIVE,DIGITAL_ARREST,Hyderabad,Telangana,9704.53,139839,1
CASE_008711,MULTI_HOP,PHISHING,Hyderabad,Telangana,9179.21,42767,0
CASE_008712,CROSS_BORDER,INVESTMENT_FRAUD,Hyderabad,Telangana,87661.47,180738,0
CASE_008713,MULTI_HOP,ROMANCE_FRAUD,Bengaluru,Karnataka,88919.05,53370,0
CASE_008714,MULTI_HOP,UPI_FRAUD,Ahmedabad,Gujarat,11203.54,173644,0
CASE_008715,CROSS_BORDER,REMOTE_ACCESS,Ahmedabad,Gujarat,69756.73,209561,0
CASE_008716,ADAPTIVE,ROMANCE_FRAUD,Mumbai,Maharashtra,44893.0,203268,1
CASE_008717,MULTI_HOP,REMOTE_ACCESS,Pune,Maharashtra,27157.2,253399,0
CASE_008718,FAN_OUT,ROMANCE_FRAUD,Ahmedabad,Gujarat,3000.0,29473,0
CASE_008719,CROSS_STATE,ROMANCE_FRAUD,Hyderabad,Telangana,81583.33,195130,0
CASE_008720,ADAPTIVE,PHISHING,Ahmedabad,Gujarat,29099.74,1430,1
CASE_008721,FAN_IN,REMOTE_ACCESS,Ahmedabad,Gujarat,65793.79,70289,0
CASE_008722,CROSS_STATE,DIGITAL_ARREST,Kolkata,West Bengal,21823.62,172378,0
CASE_008723,FAN_OUT,REMOTE_ACCESS,Delhi,Delhi,107361.73,25296,0
CASE_008724,DIGITAL_ASSET,JOB_FRAUD,Nashik,Maharashtra,20083.02,190450,0
CASE_008725,CROSS_BORDER,REMOTE_ACCESS,Bengaluru,Karnataka,6366.13,30884,0
CASE_008726,DIGITAL_ASSET,ROMANCE_FRAUD,Kolkata,West Bengal,775016.7,256323,0
CASE_008727,CROSS_STATE,DIGITAL_ARREST,Pune,Maharashtra,51362.65,106497,0
CASE_008728,MULTI_HOP,REMOTE_ACCESS,Kolkata,West Bengal,52549.06,3336,0
CASE_008729,DIGITAL_ASSET,JOB_FRAUD,Nagpur,Maharashtra,154352.44,128561,0
CASE_008730,DIRECT_CASHOUT,REMOTE_ACCESS,Pune,Maharashtra,68144.67,145500,0
CASE_008731,CROSS_STATE,UPI_FRAUD,Kolkata,West Bengal,30289.97,197970,0
CASE_008732,ADAPTIVE,UPI_FRAUD,Chennai,Tamil Nadu,5513.72,245591,1
CASE_008733,CROSS_STATE,PHISHING,Ahmedabad,Gujarat,39709.15,169762,0
CASE_008734,MULTI_HOP,UPI_FRAUD,Delhi,Delhi,29497.21,182863,0
CASE_008735,DIGITAL_ASSET,DIGITAL_ARREST,Delhi,Delhi,108080.06,257896,0
CASE_008736,MULTI_HOP,REMOTE_ACCESS,Mumbai,Maharashtra,63890.83,110819,0
CASE_008737,DIRECT_CASHOUT,UPI_FRAUD,Pune,Maharashtra,137237.13,131580,0
CASE_008738,MULTI_HOP,JOB_FRAUD,Hyderabad,Telangana,48620.03,227136,0
CASE_008739,DIGITAL_ASSET,ROMANCE_FRAUD,Nashik,Maharashtra,56953.53,237543,0
CASE_008740,DIRECT_CASHOUT,PHISHING,Nagpur,Maharashtra,148499.56,171560,0
CASE_008741,CROSS_STATE,JOB_FRAUD,Ahmedabad,Gujarat,84187.5,157355,0
CASE_008742,FAN_OUT,ROMANCE_FRAUD,Pune,Maharashtra,26036.16,131105,0
CASE_008743,FAN_OUT,UPI_FRAUD,Bengaluru,Karnataka,89206.19,21621,0
