case_id,split
CASE_002043,test
CASE_004507,test
CASE_000733,test
CASE_009352,test
CASE_007035,test
CASE_000846,test
CASE_001193,test
CASE_007412,test
CASE_002422,test
CASE_001565,test
CASE_002759,test
CASE_008605,test
CASE_001397,test
CASE_007453,test
CASE_000887,test
CASE_002379,test
CASE_008336,test
CASE_007738,test
CASE_006821,test
CASE_004462,test
CASE_001880,test
CASE_001808,test
CASE_008411,test
CASE_008794,test
CASE_002312,test
CASE_003435,test
CASE_009310,test
CASE_008567,test
CASE_005621,test
CASE_003504,test
CASE_004785,test
CASE_002002,test
CASE_001657,test
CASE_009826,test
CASE_002171,test
CASE_006271,test
CASE_005574,test
CASE_006546,test
CASE_001608,test
CASE_005306,test
CASE_005497,test
CASE_009844,test
CASE_008418,test
CASE_008945,test
CASE_000155,test
CASE_000280,test
CASE_003080,test
CASE_006523,test
CASE_000062,test
CASE_004198,test
CASE_003893,test
CASE_004682,test
CASE_007431,test
CASE_000794,test
CASE_006512,test
CASE_004648,test
CASE_003791,test
CASE_007929,test
CASE_007232,test
CASE_002735,test
CASE_003417,test
CASE_004983,test
CASE_008313,test
CASE_005176,test
CASE_007312,test
CASE_000856,test
CASE_005921,test
CASE_004751,test
CASE_007984,test
CASE_001098,test
CASE_003805,test
CASE_001492,test
CASE_004533,test
CASE_003926,test
CASE_001043,test
CASE_007169,test
CASE_003904,test
CASE_007360,test
CASE_008306,test
CASE_008194,test
CASE_009792,test
CASE_002366,test
CASE_002615,test
CASE_009100,test
CASE_002333,test
CASE_000559,test
CASE_009179,test
CASE_001033,test
CASE_007191,test
CASE_004102,test
CASE_009943,test
CASE_006657,test
CASE_003061,test
CASE_004421,test
CASE_000614,test
CASE_009476,test
CASE_001175,test
CASE_009104,test
CASE_009269,test
CASE_008650,test
CASE_003048,test
CASE_004052,test
CASE_003598,test
CASE_003273,test
CASE_001714,test
CASE_006584,test
CASE_003141,test
CASE_007213,test
CASE_005623,test
CASE_002799,test
CASE_009696,test
CASE_006401,test
CASE_009756,test
CASE_000939,test
CASE_000023,test
CASE_009603,test
CASE_006678,test
CASE_000365,test
CASE_008635,test
CASE_007568,test
CASE_000837,test
CASE_002511,test
CASE_007898,test
CASE_006947,test
CASE_009857,test
CASE_002924,test
CASE_000839,test
CASE_008642,test
CASE_001062,test
CASE_007298,test
CASE_001570,test
CASE_009967,test
CASE_000317,test
CASE_008288,test
CASE_005909,test
CASE_008083,test
CASE_008518,test
CASE_003169,test
CASE_009001,test
CASE_004805,test
CASE_005906,test
CASE_006218,test
CASE_004603,test
CASE_001228,test
CASE_000571,test
CASE_002836,test
CASE_004669,test
CASE_000677,test
CASE_008575,test
CASE_002869,test
CASE_000636,test
CASE_004962,test
CASE_002688,test
CASE_005372,test
CASE_004675,test
CASE_009075,test
CASE_006167,test
CASE_005904,test
CASE_007605,test
CASE_000411,test
CASE_003333,test
CASE_002791,test
CASE_005712,test
CASE_008229,test
CASE_002492,test
CASE_005098,test
CASE_002126,test
CASE_002252,test
CASE_007223,test
CASE_001019,test
CASE_005384,test
CASE_008977,test
CASE_004110,test
CASE_008952,test
CASE_006050,test
CASE_007911,test
CASE_002162,test
CASE_001094,test
CASE_004369,test
CASE_008555,test
CASE_003020,test
CASE_009456,test
CASE_006853,test
CASE_006341,test
CASE_001443,test
CASE_006289,test
CASE_002713,test
CASE_009490,test
CASE_005872,test
CASE_007112,test
CASE_001655,test
CASE_001677,test
CASE_001836,test
CASE_004484,test
CASE_007700,test
CASE_004328,test
CASE_009960,test
CASE_000519,test
CASE_000589,test
CASE_001744,test
CASE_004442,test
CASE_005831,test
CASE_006279,test
CASE_002655,test
CASE_002459,test
CASE_007480,test
CASE_009281,test
CASE_001232,test
CASE_009444,test
CASE_004642,test
CASE_005089,test
CASE_006019,test
CASE_003119,test
CASE_006766,test
CASE_000199,test
CASE_000479,test
CASE_005749,test
CASE_000382,test
CASE_003197,test
CASE_007924,test
CASE_001183,test
CASE_005380,test
CASE_006649,test
CASE_003967,test
CASE_005479,test
CASE_009706,test
CASE_006822,test
CASE_003775,test
CASE_005232,test
CASE_002262,test
CASE_005649,test
CASE_002485,test
CASE_003222,test
CASE_009917,test
CASE_003928,test
CASE_009095,test
CASE_000200,test
CASE_009152,test
CASE_001335,test
CASE_001313,test
CASE_007868,test
CASE_006781,test
CASE_009624,test
CASE_003777,test
CASE_007990,test
CASE_009014,test
CASE_007512,test
CASE_007762,test
CASE_009333,test
CASE_001295,test
CASE_009794,test
CASE_009534,test
CASE_000256,test
CASE_006072,test
CASE_005155,test
CASE_001308,test
CASE_005631,test
CASE_002141,test
CASE_005285,test
CASE_008102,test
CASE_000208,test
CASE_008606,test
CASE_005734,test
CASE_001686,test
CASE_003196,test
CASE_001187,test
CASE_009878,test
CASE_003322,test
CASE_000813,test
CASE_007816,test
CASE_005074,test
CASE_009313,test
CASE_005368,test
CASE_001953,test
CASE_006013,test
CASE_002820,test
CASE_003437,test
CASE_003782,test
CASE_008199,test
CASE_007355,test
CASE_008716,test
CASE_001806,test
CASE_003195,test
CASE_002676,test
CASE_005630,test
CASE_002390,test
CASE_001965,test
CASE_005121,test
CASE_000633,test
CASE_000746,test
CASE_003890,test
CASE_000944,test
CASE_009312,test
CASE_007065,test
CASE_002369,test
CASE_009460,test
CASE_009314,test
CASE_009423,test
CASE_003994,test
CASE_005158,test
CASE_007757,test
CASE_009503,test
CASE_000534,test
CASE_004491,test
CASE_003511,test
CASE_007894,test
CASE_005918,test
CASE_000935,test
CASE_007539,test
CASE_003190,test
CASE_000148,test
CASE_001737,test
CASE_004911,test
CASE_006915,test
CASE_003111,test
CASE_007770,test
CASE_006374,test
CASE_008677,test
CASE_002299,test
CASE_009734,test
CASE_004088,test
CASE_007706,test
CASE_004364,test
CASE_005378,test
CASE_007235,test
CASE_003045,test
CASE_005840,test
CASE_004336,test
CASE_000715,test
CASE_004362,test
CASE_001693,test
CASE_005307,test
CASE_008246,test
CASE_007134,test
CASE_006400,test
CASE_005191,test
CASE_001333,test
CASE_002074,test
CASE_000303,test
CASE_009112,test
CASE_005666,test
CASE_006199,test
CASE_009782,test
CASE_004466,test
CASE_005922,test
CASE_008744,test
CASE_008468,test
CASE_001947,test
CASE_005788,test
CASE_007856,test
CASE_008202,test
CASE_009519,test
CASE_007739,test
CASE_007295,test
CASE_001824,test
CASE_009873,test
CASE_006143,test
CASE_000588,test
CASE_001710,test
CASE_007341,test
CASE_002792,test
CASE_006687,test
CASE_002423,test
CASE_006272,test
CASE_009731,test
CASE_007052,test
CASE_007896,test
CASE_009049,test
CASE_008193,test
CASE_008831,test
CASE_008938,test
CASE_006001,test
CASE_007237,test
CASE_001861,test
CASE_002526,test
CASE_009639,test
CASE_001073,test
CASE_009563,test
CASE_006095,test
CASE_004521,test
CASE_005501,test
CASE_002786,test
CASE_005747,test
CASE_002147,test
CASE_001122,test
CASE_009125,test
CASE_008441,test
CASE_002895,test
CASE_007583,test
CASE_004897,test
CASE_006191,test
CASE_008066,test
CASE_006827,test
CASE_000168,test
CASE_009726,test
CASE_000831,test
CASE_003256,test
CASE_009373,test
CASE_004874,test
CASE_006925,test
CASE_004759,test
CASE_001339,test
CASE_006952,test
CASE_004553,test
CASE_004612,test
CASE_006655,test
CASE_006195,test
CASE_008220,test
CASE_002614,test
CASE_008617,test
CASE_008138,test
CASE_000777,test
CASE_001946,test
CASE_006848,test
CASE_005900,test
CASE_008895,test
CASE_002860,test
CASE_003759,test
CASE_009274,test
CASE_005570,test
CASE_008795,test
CASE_009793,test
CASE_007515,test
CASE_008926,test
CASE_008212,test
CASE_005989,test
CASE_003814,test
CASE_002810,test
CASE_007082,test
CASE_007317,test
CASE_004510,test
CASE_006462,test
CASE_006437,test
CASE_002380,test
CASE_006577,test
CASE_006632,test
CASE_001687,test
CASE_005721,test
CASE_008531,test
CASE_002311,test
CASE_001418,test
CASE_006187,test
CASE_006508,test
CASE_006621,test
CASE_005646,test
CASE_004730,test
CASE_000991,test
CASE_006727,test
CASE_009834,test
CASE_005262,test
CASE_003392,test
CASE_000230,test
CASE_006639,test
CASE_001823,test
CASE_007965,test
CASE_000001,test
CASE_006978,test
CASE_005235,test
CASE_001164,test
CASE_000319,test
CASE_000447,test
CASE_008916,test
CASE_001589,test
CASE_009969,test
CASE_002211,test
CASE_000277,test
CASE_001133,test
CASE_005725,test
CASE_005150,test
CASE_006679,test
CASE_007309,test
CASE_005410,test
CASE_007197,test
CASE_009320,test
CASE_002876,test
CASE_001688,test
CASE_005428,test
CASE_008709,test
CASE_004119,test
CASE_005462,test
CASE_001640,test
CASE_003004,test
CASE_004940,test
CASE_007179,test
CASE_000840,test
CASE_009853,test
CASE_008585,test
CASE_004921,test
CASE_007100,test
CASE_006075,test
CASE_009287,test
CASE_005308,test
CASE_007740,test
CASE_009529,test
CASE_001816,test
CASE_002031,test
CASE_006923,test
CASE_000355,test
CASE_008533,test
CASE_006343,test
CASE_000807,test
CASE_003615,test
CASE_009306,test
CASE_000726,test
CASE_000130,test
CASE_002816,test
CASE_005094,test
CASE_001863,test
CASE_001614,test
CASE_001410,test
CASE_004241,test
CASE_005008,test
CASE_001783,test
CASE_000669,test
CASE_004467,test
CASE_006959,test
CASE_003756,test
CASE_009582,test
CASE_001613,test
CASE_002917,test
CASE_009776,test
CASE_009151,test
CASE_005515,test
CASE_001367,test
CASE_003739,test
CASE_006548,test
CASE_003269,test
CASE_005474,test
CASE_001420,test
CASE_007294,test
CASE_008528,test
CASE_003953,test
CASE_007410,test
CASE_002584,test
CASE_003636,test
CASE_000390,test
CASE_000150,test
CASE_004306,test
CASE_001669,test
CASE_009690,test
CASE_008165,test
CASE_009167,test
CASE_005083,test
CASE_000337,test
CASE_007935,test
CASE_003312,test
CASE_007971,test
CASE_003518,test
CASE_009215,test
CASE_002712,test
CASE_000145,test
CASE_008608,test
CASE_002734,test
CASE_002217,test
CASE_007363,test
CASE_005451,test
CASE_004819,test
CASE_007392,test
CASE_007634,test
CASE_008671,test
CASE_006544,test
CASE_002122,test
CASE_005065,test
CASE_000703,test
CASE_006267,test
CASE_000970,test
CASE_005944,test
CASE_006009,test
CASE_001761,test
CASE_000046,test
CASE_004829,test
CASE_000080,test
CASE_002808,test
CASE_006369,test
CASE_006363,test
CASE_006501,test
CASE_003935,test
CASE_005827,test
CASE_008213,test
CASE_005953,test
CASE_008348,test
CASE_000367,test
CASE_003754,test
CASE_009231,test
CASE_003330,test
CASE_001853,test
CASE_000454,test
CASE_007386,test
CASE_004764,test
CASE_004061,test
CASE_001840,test
CASE_000984,test
CASE_008014,test
CASE_007106,test
CASE_002059,test
CASE_003252,test
CASE_000110,test
CASE_003866,test
CASE_002632,test
CASE_007701,test
CASE_003954,test
CASE_001037,test
CASE_008318,test
CASE_001525,test
CASE_009317,test
CASE_006465,test
CASE_005276,test
CASE_006942,test
CASE_008383,test
CASE_006934,test
CASE_007652,test
CASE_007718,test
CASE_001644,test
CASE_005113,test
CASE_005781,test
CASE_006389,test
CASE_001567,test
CASE_003819,test
CASE_000911,test
CASE_000298,test
CASE_008078,test
CASE_005167,test
CASE_008126,test
CASE_002396,test
CASE_002772,test
CASE_005103,test
CASE_009704,test
CASE_007576,test
CASE_002473,test
CASE_002824,test
CASE_004316,test
CASE_002280,test
CASE_001722,test
CASE_007280,test
CASE_001799,test
CASE_003313,test
CASE_008892,test
CASE_001620,test
CASE_006420,test
CASE_007503,test
CASE_003203,test
CASE_009573,test
CASE_006239,test
CASE_001551,test
CASE_005274,test
CASE_003442,test
CASE_002248,test
CASE_000413,test
CASE_000843,test
CASE_004738,test
CASE_004440,test
CASE_003734,test
CASE_009505,test
CASE_009702,test
CASE_009935,test
CASE_008633,test
CASE_007544,test
CASE_007359,test
CASE_008996,test
CASE_004234,test
CASE_002050,test
CASE_009980,test
CASE_000255,test
CASE_004506,test
CASE_001955,test
CASE_003036,test
CASE_005726,test
CASE_001022,test
CASE_001825,test
CASE_007259,test
CASE_004580,test
CASE_005193,test
CASE_008106,test
CASE_002556,test
CASE_008949,test
CASE_001927,test
CASE_008359,test
CASE_001759,test
CASE_008279,test
CASE_003019,test
CASE_003959,test
CASE_001884,test
CASE_003500,test
CASE_008189,test
CASE_004838,test
CASE_002191,test
CASE_000083,test
CASE_003787,test
CASE_008045,test
CASE_009871,test
CASE_004579,test
CASE_008062,test
CASE_005604,test
CASE_006869,test
CASE_000815,test
CASE_002796,test
CASE_001505,test
CASE_002445,test
CASE_000990,test
CASE_000965,test
CASE_002375,test
CASE_003855,test
CASE_003897,test
CASE_002205,test
CASE_004095,test
CASE_006139,test
CASE_000734,test
CASE_003522,test
CASE_005324,test
CASE_001206,test
CASE_000158,test
CASE_001590,test
CASE_001413,test
CASE_007597,test
CASE_000180,test
CASE_000419,test
CASE_006525,test
CASE_005283,test
CASE_007678,test
CASE_001303,test
CASE_009305,test
CASE_005351,test
CASE_003395,test
CASE_005400,test
CASE_002149,test
CASE_004399,test
CASE_002462,test
CASE_001642,test
CASE_004186,test
CASE_003545,test
CASE_002530,test
CASE_008428,test
CASE_007941,test
CASE_002094,test
CASE_006937,test
CASE_006475,test
CASE_008134,test
CASE_000182,test
CASE_005082,test
CASE_009160,test
CASE_000464,test
CASE_002275,test
CASE_005761,test
CASE_001424,test
CASE_003889,test
CASE_005338,test
CASE_005296,test
CASE_000779,test
CASE_005964,test
CASE_000728,test
CASE_009643,test
CASE_004363,test
CASE_003193,test
CASE_004379,test
CASE_004355,test
CASE_007181,test
CASE_008516,test
CASE_009585,test
CASE_006449,test
CASE_004265,test
CASE_008511,test
CASE_007297,test
CASE_002327,test
CASE_006838,test
CASE_000268,test
CASE_003773,test
CASE_006572,test
CASE_008265,test
CASE_002995,test
CASE_007007,test
CASE_001745,test
CASE_007352,test
CASE_006886,test
CASE_007248,test
CASE_007494,test
CASE_002549,test
CASE_005273,test
CASE_007600,test
CASE_002892,test
CASE_007997,test
CASE_006534,test
CASE_001011,test
CASE_003086,test
CASE_002265,test
CASE_000773,test
CASE_003936,test
CASE_007334,test
CASE_001412,test
CASE_009174,test
CASE_005897,test
CASE_002551,test
CASE_007033,test
CASE_006877,test
CASE_001514,test
CASE_007257,test
CASE_003608,test
CASE_007975,test
CASE_004073,test
CASE_000524,test
CASE_003294,test
CASE_003631,test
CASE_003161,test
CASE_004848,test
CASE_001348,test
CASE_008168,test
CASE_008770,test
CASE_005078,test
CASE_005735,test
CASE_005610,test
CASE_003837,test
CASE_006559,test
CASE_004694,test
CASE_005981,test
CASE_005228,test
CASE_006122,test
CASE_007470,test
CASE_004356,test
CASE_006237,test
CASE_006908,test
CASE_002825,test
CASE_000175,test
CASE_003839,test
CASE_009637,test
CASE_004067,test
CASE_006326,test
CASE_005668,test
CASE_001612,test
CASE_006547,test
CASE_002346,test
CASE_004623,test
CASE_007373,test
CASE_007401,test
CASE_001477,test
CASE_007731,test
CASE_004030,test
CASE_005537,test
CASE_004989,test
CASE_009098,test
CASE_006126,test
CASE_005022,test
CASE_001444,test
CASE_001544,test
CASE_003007,test
CASE_009999,test
CASE_007093,test
CASE_005125,test
CASE_001954,test
CASE_002793,test
CASE_001253,test
CASE_003637,test
CASE_000221,test
CASE_001572,test
CASE_005195,test
CASE_006946,test
CASE_003572,test
CASE_004382,test
CASE_001971,test
CASE_000141,test
CASE_001416,test
CASE_001569,test
CASE_009207,test
CASE_003525,test
CASE_008731,test
CASE_000217,test
CASE_004546,test
CASE_002569,test
CASE_005913,test
CASE_006587,test
CASE_007806,test
CASE_008705,test
CASE_005931,test
CASE_003681,test
CASE_003453,test
CASE_009581,test
CASE_002938,test
CASE_000162,test
CASE_007368,test
