atm_id,bank_id,city,state,latitude,longitude,baseline_daily_txn_volume,operating_24x7,synthetic_risk_zone
ATM_006242,BANK_14,Nashik,Maharashtra,19.97138,73.770717,1112,1,26
ATM_006243,BANK_02,Bengaluru,Karnataka,12.988656,77.581098,862,1,15
ATM_006244,BANK_15,Ahmedabad,Gujarat,22.980581,72.581168,262,1,52
ATM_006245,BANK_02,Nashik,Maharashtra,20.070405,73.722209,126,1,46
ATM_006246,BANK_08,Pune,Maharashtra,18.5814,73.840273,1318,1,98
ATM_006247,BANK_14,Bengaluru,Karnataka,12.984939,77.589894,700,0,30
ATM_006248,BANK_12,Ahmedabad,Gujarat,23.013439,72.540552,755,1,34
ATM_006249,BANK_03,Delhi,Delhi,28.643804,77.244221,521,1,45
ATM_006250,BANK_12,Hyderabad,Telangana,17.404698,78.49667,1218,0,83
ATM_006251,BANK_05,Nagpur,Maharashtra,21.158288,79.110714,1649,1,36
ATM_006252,BANK_03,Nashik,Maharashtra,19.955187,73.778087,1680,1,28
ATM_006253,BANK_11,Nashik,Maharashtra,19.991559,73.851169,1405,0,48
ATM_006254,BANK_12,Delhi,Delhi,28.531467,77.16862,1689,1,21
ATM_006255,BANK_06,Chennai,Tamil Nadu,13.038511,80.221751,1614,0,15
ATM_006256,BANK_08,Hyderabad,Telangana,17.357592,78.375999,1187,1,66
ATM_006257,BANK_05,Chennai,Tamil Nadu,13.085576,80.34443,167,1,61
ATM_006258,BANK_08,Nashik,Maharashtra,19.964039,73.86206,1788,1,42
ATM_006259,BANK_08,Bengaluru,Karnataka,12.914014,77.593004,894,0,86
ATM_006260,BANK_13,Nagpur,Maharashtra,21.135334,78.988985,396,1,15
ATM_006261,BANK_04,Delhi,Delhi,28.569579,77.160243,1711,1,24
ATM_006262,BANK_14,Nagpur,Maharashtra,21.141991,79.092107,1106,1,88
ATM_006263,BANK_04,Ahmedabad,Gujarat,23.010189,72.56156,657,1,18
ATM_006264,BANK_05,Chennai,Tamil Nadu,13.098298,80.286685,874,1,25
ATM_006265,BANK_01,Kolkata,West Bengal,22.601461,88.351874,1776,1,6
ATM_006266,BANK_09,Pune,Maharashtra,18.559181,73.85919,426,1,26
ATM_006267,BANK_05,Pune,Maharashtra,18.459987,73.834893,269,1,82
ATM_006268,BANK_01,Pune,Maharashtra,18.469522,73.833863,766,1,17
ATM_006269,BANK_12,Nagpur,Maharashtra,21.110625,79.089504,696,1,40
ATM_006270,BANK_09,Nagpur,Maharashtra,21.116363,79.056106,630,1,5
ATM_006271,BANK_06,Kolkata,West Bengal,22.644748,88.359938,1328,1,5
ATM_006272,BANK_11,Hyderabad,Telangana,17.431313,78.482362,906,1,78
ATM_006273,BANK_03,Kolkata,West Bengal,22.574049,88.451868,1425,0,42
ATM_006274,BANK_14,Nagpur,Maharashtra,21.151232,79.102922,742,0,6
ATM_006275,BANK_13,Pune,Maharashtra,18.461982,73.857278,1027,1,14
ATM_006276,BANK_15,Kolkata,West Bengal,22.599842,88.412336,255,1,56
ATM_006277,BANK_07,Mumbai,Maharashtra,19.093633,72.91862,455,1,35
ATM_006278,BANK_06,Ahmedabad,Gujarat,23.015362,72.521584,1102,1,67
ATM_006279,BANK_05,Chennai,Tamil Nadu,13.042226,80.294359,1643,1,92
ATM_006280,BANK_09,Bengaluru,Karnataka,12.974609,77.586646,256,0,52
ATM_006281,BANK_11,Kolkata,West Bengal,22.615172,88.373537,601,1,33
ATM_006282,BANK_05,Delhi,Delhi,28.601003,77.158021,1094,1,85
ATM_006283,BANK_04,Nashik,Maharashtra,20.056963,73.841749,1396,1,33
ATM_006284,BANK_15,Ahmedabad,Gujarat,23.007312,72.585386,1568,0,17
ATM_006285,BANK_15,Pune,Maharashtra,18.528201,73.929987,1114,1,76
ATM_006286,BANK_12,Mumbai,Maharashtra,19.030092,72.870288,1267,1,29
ATM_006287,BANK_03,Hyderabad,Telangana,17.351652,78.529379,374,1,61
ATM_006288,BANK_10,Chennai,Tamil Nadu,13.135388,80.266945,229,1,45
ATM_006289,BANK_11,Bengaluru,Karnataka,13.005054,77.599481,393,1,9
ATM_006290,BANK_01,Pune,Maharashtra,18.609806,73.846392,694,0,95
ATM_006291,BANK_07,Nagpur,Maharashtra,21.131265,79.209189,1557,1,21
ATM_006292,BANK_07,Delhi,Delhi,28.604054,77.166694,102,1,75
ATM_006293,BANK_09,Nashik,Maharashtra,20.006845,73.815433,425,1,67
ATM_006294,BANK_06,Bengaluru,Karnataka,12.957126,77.558961,616,1,69
ATM_006295,BANK_07,Bengaluru,Karnataka,12.905612,77.653059,562,1,99
ATM_006296,BANK_05,Mumbai,Maharashtra,19.102352,72.926958,1260,1,4
ATM_006297,BANK_10,Chennai,Tamil Nadu,13.105843,80.302403,1082,1,23
ATM_006298,BANK_15,Bengaluru,Karnataka,12.957549,77.54556,1756,0,25
ATM_006299,BANK_09,Chennai,Tamil Nadu,13.103249,80.224417,441,1,27
ATM_006300,BANK_13,Mumbai,Maharashtra,19.15733,72.928507,387,1,95
ATM_006301,BANK_12,Mumbai,Maharashtra,19.062907,72.83734,1248,1,28
ATM_006302,BANK_13,Kolkata,West Bengal,22.608811,88.378116,324,0,55
ATM_006303,BANK_10,Pune,Maharashtra,18.572947,73.83157,1742,1,70
ATM_006304,BANK_11,Nashik,Maharashtra,20.04274,73.78674,1230,1,52
ATM_006305,BANK_04,Mumbai,Maharashtra,19.11061,72.92692,905,1,18
ATM_006306,BANK_07,Nagpur,Maharashtra,21.146347,79.085353,151,1,13
ATM_006307,BANK_01,Mumbai,Maharashtra,19.054178,72.82393,111,1,50
ATM_006308,BANK_04,Hyderabad,Telangana,17.311212,78.432233,1256,1,59
ATM_006309,BANK_09,Pune,Maharashtra,18.514211,73.813018,1599,0,65
ATM_006310,BANK_14,Kolkata,West Bengal,22.568527,88.424203,1151,1,6
ATM_006311,BANK_05,Chennai,Tamil Nadu,13.1017,80.305007,820,1,62
ATM_006312,BANK_02,Delhi,Delhi,28.605293,77.106318,610,1,10
ATM_006313,BANK_01,Ahmedabad,Gujarat,23.028516,72.54087,202,0,52
ATM_006314,BANK_04,Chennai,Tamil Nadu,13.130488,80.242315,369,1,78
ATM_006315,BANK_05,Mumbai,Maharashtra,19.033682,72.881863,584,1,84
ATM_006316,BANK_15,Chennai,Tamil Nadu,12.975804,80.293693,1223,0,52
ATM_006317,BANK_10,Pune,Maharashtra,18.562878,73.802433,1562,1,65
ATM_006318,BANK_13,Ahmedabad,Gujarat,23.044439,72.580787,719,1,36
ATM_006319,BANK_07,Nagpur,Maharashtra,21.174118,79.122325,1181,1,65
ATM_006320,BANK_13,Bengaluru,Karnataka,12.962926,77.530594,1539,1,67
ATM_006321,BANK_12,Ahmedabad,Gujarat,23.010953,72.607184,146,0,62
ATM_006322,BANK_08,Pune,Maharashtra,18.556219,73.857931,1731,0,15
ATM_006323,BANK_03,Bengaluru,Karnataka,12.971625,77.578902,128,0,9
ATM_006324,BANK_12,Nagpur,Maharashtra,21.16471,79.019376,774,1,61
ATM_006325,BANK_06,Ahmedabad,Gujarat,22.946629,72.509428,564,0,45
ATM_006326,BANK_11,Ahmedabad,Gujarat,23.024413,72.600841,734,1,66
ATM_006327,BANK_08,Hyderabad,Telangana,17.455166,78.476761,1126,1,64
ATM_006328,BANK_15,Mumbai,Maharashtra,19.068738,72.828671,476,1,94
ATM_006329,BANK_01,Ahmedabad,Gujarat,23.029326,72.598879,1781,1,68
ATM_006330,BANK_10,Bengaluru,Karnataka,12.989086,77.503774,722,0,94
ATM_006331,BANK_07,Mumbai,Maharashtra,19.03004,72.812831,1456,1,56
ATM_006332,BANK_01,Ahmedabad,Gujarat,23.048724,72.475191,295,1,88
ATM_006333,BANK_15,Delhi,Delhi,28.682875,77.1823,1761,1,51
ATM_006334,BANK_06,Nagpur,Maharashtra,21.104838,79.100069,1481,1,35
ATM_006335,BANK_10,Kolkata,West Bengal,22.597051,88.338179,1463,0,65
ATM_006336,BANK_05,Kolkata,West Bengal,22.580214,88.361321,1639,0,24
ATM_006337,BANK_10,Nashik,Maharashtra,20.041803,73.828151,502,1,24
ATM_006338,BANK_03,Nashik,Maharashtra,20.026623,73.813408,381,1,86
ATM_006339,BANK_02,Nashik,Maharashtra,20.05006,73.742671,1281,1,71
ATM_006340,BANK_04,Ahmedabad,Gujarat,23.075942,72.583973,1682,1,27
ATM_006341,BANK_13,Ahmedabad,Gujarat,23.001135,72.506582,311,0,8
ATM_006342,BANK_11,Ahmedabad,Gujarat,22.956403,72.635437,954,1,18
ATM_006343,BANK_01,Kolkata,West Bengal,22.630114,88.365329,1182,0,46
ATM_006344,BANK_12,Kolkata,West Bengal,22.554772,88.367134,1534,0,46
ATM_006345,BANK_02,Nagpur,Maharashtra,21.106872,79.101901,1379,1,26
ATM_006346,BANK_02,Hyderabad,Telangana,17.392215,78.513998,1592,1,26
ATM_006347,BANK_04,Chennai,Tamil Nadu,13.058332,80.270328,1270,1,100
ATM_006348,BANK_15,Delhi,Delhi,28.575127,77.205717,1476,1,71
ATM_006349,BANK_02,Pune,Maharashtra,18.518044,73.81539,556,1,5
ATM_006350,BANK_08,Nashik,Maharashtra,19.963011,73.86362,709,1,73
ATM_006351,BANK_04,Nashik,Maharashtra,20.01049,73.790227,570,1,86
ATM_006352,BANK_15,Chennai,Tamil Nadu,13.085424,80.238651,778,0,84
ATM_006353,BANK_14,Bengaluru,Karnataka,12.952434,77.531911,1089,1,52
ATM_006354,BANK_08,Nashik,Maharashtra,19.978258,73.874499,509,1,93
ATM_006355,BANK_11,Nashik,Maharashtra,20.087771,73.733661,406,1,76
ATM_006356,BANK_06,Hyderabad,Telangana,17.345552,78.481161,1361,0,12
ATM_006357,BANK_10,Ahmedabad,Gujarat,23.045134,72.619046,1492,1,12
ATM_006358,BANK_06,Nashik,Maharashtra,19.998656,73.75991,757,0,35
ATM_006359,BANK_15,Kolkata,West Bengal,22.604155,88.426839,430,1,53
ATM_006360,BANK_09,Bengaluru,Karnataka,12.885429,77.586572,1356,1,59
ATM_006361,BANK_12,Kolkata,West Bengal,22.596808,88.404606,761,0,75
ATM_006362,BANK_07,Mumbai,Maharashtra,19.068907,72.905997,126,0,92
ATM_006363,BANK_13,Bengaluru,Karnataka,12.967161,77.509492,1014,1,51
ATM_006364,BANK_03,Bengaluru,Karnataka,12.966209,77.62303,1397,1,58
ATM_006365,BANK_05,Kolkata,West Bengal,22.644413,88.3568,474,1,60
ATM_006366,BANK_04,Nagpur,Maharashtra,21.091196,79.095088,1579,1,42
ATM_006367,BANK_07,Hyderabad,Telangana,17.357547,78.454915,904,1,35
ATM_006368,BANK_15,Nashik,Maharashtra,19.961867,73.786992,1149,1,47
ATM_006369,BANK_09,Hyderabad,Telangana,17.428491,78.49651,1287,1,1
ATM_006370,BANK_06,Ahmedabad,Gujarat,23.025075,72.624156,744,1,22
ATM_006371,BANK_10,Nagpur,Maharashtra,21.227741,79.074322,1495,1,34
ATM_006372,BANK_02,Nashik,Maharashtra,20.033206,73.809227,1163,1,13
ATM_006373,BANK_12,Kolkata,West Bengal,22.64195,88.321786,1341,0,54
ATM_006374,BANK_03,Ahmedabad,Gujarat,23.012244,72.587241,1778,0,60
ATM_006375,BANK_01,Chennai,Tamil Nadu,13.130663,80.221202,1085,1,25
ATM_006376,BANK_06,Bengaluru,Karnataka,12.994415,77.510681,1439,0,84
ATM_006377,BANK_01,Nashik,Maharashtra,19.982641,73.783738,533,1,73
ATM_006378,BANK_14,Nagpur,Maharashtra,21.223113,79.089522,1706,0,69
ATM_006379,BANK_15,Ahmedabad,Gujarat,23.00864,72.572214,760,1,84
ATM_006380,BANK_14,Mumbai,Maharashtra,19.085664,72.924684,856,1,67
ATM_006381,BANK_09,Bengaluru,Karnataka,12.961038,77.603444,1501,0,18
ATM_006382,BANK_07,Mumbai,Maharashtra,19.12098,72.856397,1446,1,48
ATM_006383,BANK_09,Mumbai,Maharashtra,19.071095,72.8974,645,1,69
ATM_006384,BANK_15,Nashik,Maharashtra,20.028334,73.822373,243,0,87
ATM_006385,BANK_15,Kolkata,West Bengal,22.493031,88.314171,922,1,34
ATM_006386,BANK_08,Ahmedabad,Gujarat,22.925578,72.587802,148,1,31
ATM_006387,BANK_03,Nashik,Maharashtra,19.944277,73.768874,328,1,95
ATM_006388,BANK_15,Nashik,Maharashtra,20.026478,73.756835,1429,1,91
ATM_006389,BANK_09,Ahmedabad,Gujarat,23.028746,72.616154,194,1,36
ATM_006390,BANK_06,Mumbai,Maharashtra,19.081026,72.867625,150,0,49
ATM_006391,BANK_06,Delhi,Delhi,28.563594,77.228524,1176,0,98
ATM_006392,BANK_15,Ahmedabad,Gujarat,23.040306,72.585663,1130,1,45
ATM_006393,BANK_14,Hyderabad,Telangana,17.3961,78.453847,1720,1,70
ATM_006394,BANK_13,Nagpur,Maharashtra,21.19749,79.063797,1779,0,73
ATM_006395,BANK_10,Kolkata,West Bengal,22.586195,88.356512,561,1,26
ATM_006396,BANK_14,Nagpur,Maharashtra,21.180174,79.088744,938,1,53
ATM_006397,BANK_13,Kolkata,West Bengal,22.582285,88.336129,1404,1,41
ATM_006398,BANK_08,Pune,Maharashtra,18.45115,73.825435,253,1,45
ATM_006399,BANK_10,Hyderabad,Telangana,17.369818,78.447601,164,1,15
ATM_006400,BANK_04,Bengaluru,Karnataka,12.888469,77.629515,1573,1,57
ATM_006401,BANK_13,Nashik,Maharashtra,19.989718,73.764639,334,1,47
ATM_006402,BANK_04,Chennai,Tamil Nadu,13.076999,80.335929,848,0,48
ATM_006403,BANK_05,Mumbai,Maharashtra,19.049057,72.894336,884,1,62
ATM_006404,BANK_07,Delhi,Delhi,28.655678,77.178245,1200,1,94
ATM_006405,BANK_08,Chennai,Tamil Nadu,13.014332,80.326849,114,1,34
ATM_006406,BANK_06,Delhi,Delhi,28.678898,77.182997,916,1,13
ATM_006407,BANK_08,Bengaluru,Karnataka,12.972345,77.61612,852,1,13
ATM_006408,BANK_08,Delhi,Delhi,28.548383,77.204299,520,1,50
ATM_006409,BANK_06,Bengaluru,Karnataka,13.032256,77.605748,1765,1,5
ATM_006410,BANK_05,Hyderabad,Telangana,17.390578,78.452095,603,1,99
ATM_006411,BANK_01,Chennai,Tamil Nadu,13.118026,80.253418,345,1,100
ATM_006412,BANK_02,Pune,Maharashtra,18.491834,73.788615,1786,0,62
ATM_006413,BANK_11,Hyderabad,Telangana,17.307367,78.515014,601,0,4
ATM_006414,BANK_07,Nagpur,Maharashtra,21.18723,79.041779,1141,1,39
ATM_006415,BANK_10,Mumbai,Maharashtra,19.139833,72.880032,423,1,6
ATM_006416,BANK_03,Hyderabad,Telangana,17.411055,78.4533,88,1,91
ATM_006417,BANK_10,Mumbai,Maharashtra,19.047786,72.848466,1102,1,41
ATM_006418,BANK_13,Chennai,Tamil Nadu,13.095023,80.223025,464,0,18
ATM_006419,BANK_06,Pune,Maharashtra,18.523784,73.769907,155,1,75
ATM_006420,BANK_03,Kolkata,West Bengal,22.567294,88.409411,1074,1,94
ATM_006421,BANK_03,Pune,Maharashtra,18.564333,73.845122,968,0,89
ATM_006422,BANK_03,Chennai,Tamil Nadu,13.192439,80.298414,1785,1,95
ATM_006423,BANK_04,Mumbai,Maharashtra,19.068309,72.896761,356,0,98
ATM_006424,BANK_08,Pune,Maharashtra,18.549148,73.830108,1586,1,4
ATM_006425,BANK_10,Ahmedabad,Gujarat,23.009738,72.557379,803,1,48
ATM_006426,BANK_08,Mumbai,Maharashtra,19.113357,72.873799,1748,0,21
ATM_006427,BANK_04,Bengaluru,Karnataka,13.024104,77.600598,1523,1,13
ATM_006428,BANK_03,Chennai,Tamil Nadu,13.12844,80.242731,1610,1,17
ATM_006429,BANK_15,Nagpur,Maharashtra,21.149397,79.062278,1099,1,16
ATM_006430,BANK_07,Hyderabad,Telangana,17.402531,78.544499,1201,1,87
ATM_006431,BANK_04,Pune,Maharashtra,18.555314,73.867112,1085,1,23
ATM_006432,BANK_01,Chennai,Tamil Nadu,13.169811,80.298745,1379,1,54
ATM_006433,BANK_04,Ahmedabad,Gujarat,23.074193,72.562604,786,1,22
ATM_006434,BANK_01,Nagpur,Maharashtra,21.121968,79.049458,790,1,89
ATM_006435,BANK_02,Chennai,Tamil Nadu,13.068594,80.22818,1126,1,92
ATM_006436,BANK_14,Bengaluru,Karnataka,12.95979,77.572471,709,1,97
ATM_006437,BANK_03,Pune,Maharashtra,18.476187,73.946908,1145,1,92
ATM_006438,BANK_09,Chennai,Tamil Nadu,13.13721,80.22501,482,1,61
ATM_006439,BANK_05,Kolkata,West Bengal,22.58428,88.398088,1709,1,11
ATM_006440,BANK_09,Hyderabad,Telangana,17.375574,78.517552,170,0,74
ATM_006441,BANK_15,Pune,Maharashtra,18.452281,73.879677,873,1,23
ATM_006442,BANK_01,Hyderabad,Telangana,17.422339,78.497036,801,0,24
ATM_006443,BANK_12,Pune,Maharashtra,18.552963,73.855898,578,1,16
ATM_006444,BANK_05,Nagpur,Maharashtra,21.155916,79.08361,346,0,31
ATM_006445,BANK_02,Ahmedabad,Gujarat,23.072645,72.591629,1363,1,6
ATM_006446,BANK_11,Pune,Maharashtra,18.482963,73.866638,461,1,16
ATM_006447,BANK_08,Nagpur,Maharashtra,21.125862,79.043704,1283,1,68
ATM_006448,BANK_14,Ahmedabad,Gujarat,23.043345,72.612679,1503,1,66
ATM_006449,BANK_12,Nagpur,Maharashtra,21.161647,79.13841,186,1,55
ATM_006450,BANK_08,Kolkata,West Bengal,22.57072,88.373886,195,1,30
ATM_006451,BANK_09,Ahmedabad,Gujarat,23.013026,72.537462,615,1,93
ATM_006452,BANK_12,Kolkata,West Bengal,22.575004,88.36977,89,1,2
ATM_006453,BANK_15,Nashik,Maharashtra,19.962368,73.802027,117,1,63
ATM_006454,BANK_13,Chennai,Tamil Nadu,13.085339,80.281598,101,1,6
ATM_006455,BANK_09,Chennai,Tamil Nadu,13.086064,80.252837,737,0,74
ATM_006456,BANK_06,Nagpur,Maharashtra,21.068462,79.072185,949,0,26
ATM_006457,BANK_01,Nashik,Maharashtra,19.952017,73.801265,866,1,11
ATM_006458,BANK_08,Pune,Maharashtra,18.504079,73.806831,898,1,56
ATM_006459,BANK_07,Ahmedabad,Gujarat,23.002911,72.58678,1022,0,39
ATM_006460,BANK_08,Bengaluru,Karnataka,12.931443,77.580309,1613,0,10
ATM_006461,BANK_13,Hyderabad,Telangana,17.403509,78.423994,1353,1,49
ATM_006462,BANK_15,Pune,Maharashtra,18.531749,73.853773,200,1,63
ATM_006463,BANK_02,Nashik,Maharashtra,20.007025,73.754215,838,1,41
ATM_006464,BANK_15,Bengaluru,Karnataka,12.935283,77.571776,880,0,74
ATM_006465,BANK_09,Mumbai,Maharashtra,19.072293,72.880631,1770,0,41
ATM_006466,BANK_12,Kolkata,West Bengal,22.58529,88.356763,1355,1,68
ATM_006467,BANK_11,Ahmedabad,Gujarat,23.06007,72.586609,1712,0,89
ATM_006468,BANK_07,Bengaluru,Karnataka,13.01089,77.640934,1702,0,84
ATM_006469,BANK_07,Pune,Maharashtra,18.518973,73.870483,114,1,43
ATM_006470,BANK_11,Nagpur,Maharashtra,21.083496,79.072063,1118,0,72
ATM_006471,BANK_04,Delhi,Delhi,28.58174,77.215507,1351,1,10
ATM_006472,BANK_04,Bengaluru,Karnataka,12.946397,77.605502,447,1,35
ATM_006473,BANK_08,Nashik,Maharashtra,20.058537,73.752267,219,1,31
ATM_006474,BANK_12,Ahmedabad,Gujarat,23.055113,72.654682,332,1,41
ATM_006475,BANK_09,Chennai,Tamil Nadu,13.070791,80.217554,354,1,47
ATM_006476,BANK_04,Ahmedabad,Gujarat,23.018831,72.611412,677,0,38
ATM_006477,BANK_11,Chennai,Tamil Nadu,13.051183,80.279453,1779,1,24
ATM_006478,BANK_05,Mumbai,Maharashtra,19.085179,72.880475,1074,1,72
ATM_006479,BANK_12,Ahmedabad,Gujarat,22.9994,72.576795,319,1,20
ATM_006480,BANK_13,Nashik,Maharashtra,20.040655,73.762625,320,1,58
ATM_006481,BANK_13,Hyderabad,Telangana,17.369124,78.520683,407,0,35
ATM_006482,BANK_12,Nashik,Maharashtra,19.961664,73.702953,1498,0,85
ATM_006483,BANK_06,Ahmedabad,Gujarat,23.046791,72.531779,866,1,40
ATM_006484,BANK_01,Delhi,Delhi,28.598082,77.22417,852,1,15
ATM_006485,BANK_08,Pune,Maharashtra,18.538246,73.773851,1240,0,72
ATM_006486,BANK_08,Chennai,Tamil Nadu,13.066542,80.313176,1027,1,91
ATM_006487,BANK_04,Ahmedabad,Gujarat,23.063578,72.545403,1219,1,13
ATM_006488,BANK_08,Kolkata,West Bengal,22.574727,88.334306,251,1,7
ATM_006489,BANK_06,Mumbai,Maharashtra,19.054885,72.831824,966,1,38
ATM_006490,BANK_12,Chennai,Tamil Nadu,13.011242,80.259025,358,1,44
ATM_006491,BANK_01,Bengaluru,Karnataka,13.010456,77.581403,766,1,26
ATM_006492,BANK_01,Pune,Maharashtra,18.510682,73.866729,1693,1,91
ATM_006493,BANK_12,Nashik,Maharashtra,20.034799,73.817443,123,0,13
ATM_006494,BANK_10,Nashik,Maharashtra,19.995556,73.822133,867,1,49
ATM_006495,BANK_11,Nagpur,Maharashtra,21.076714,79.039798,1333,1,44
ATM_006496,BANK_12,Ahmedabad,Gujarat,23.068974,72.615418,1065,0,16
ATM_006497,BANK_07,Nashik,Maharashtra,19.990371,73.773081,1409,1,85
ATM_006498,BANK_14,Ahmedabad,Gujarat,23.066694,72.564723,1731,1,36
ATM_006499,BANK_04,Nashik,Maharashtra,20.018942,73.785994,1480,1,78
ATM_006500,BANK_06,Nagpur,Maharashtra,21.283994,79.079809,1587,1,80
ATM_006501,BANK_03,Ahmedabad,Gujarat,23.018571,72.519477,1388,1,100
ATM_006502,BANK_14,Delhi,Delhi,28.602095,77.227517,1604,1,53
ATM_006503,BANK_15,Hyderabad,Telangana,17.445722,78.546772,1056,1,14
ATM_006504,BANK_02,Chennai,Tamil Nadu,13.102659,80.262532,942,1,58
ATM_006505,BANK_03,Ahmedabad,Gujarat,23.048688,72.572083,1183,1,3
ATM_006506,BANK_03,Ahmedabad,Gujarat,23.103237,72.60571,113,0,26
ATM_006507,BANK_10,Ahmedabad,Gujarat,23.011374,72.556321,1334,0,72
ATM_006508,BANK_11,Delhi,Delhi,28.623941,77.212364,526,1,91
ATM_006509,BANK_11,Nashik,Maharashtra,20.01508,73.775865,1387,1,83
ATM_006510,BANK_02,Kolkata,West Bengal,22.548012,88.378885,1409,0,85
ATM_006511,BANK_07,Ahmedabad,Gujarat,23.080358,72.557911,511,1,94
ATM_006512,BANK_15,Ahmedabad,Gujarat,23.035913,72.566802,1328,1,97
ATM_006513,BANK_04,Nashik,Maharashtra,20.026572,73.804112,606,1,57
ATM_006514,BANK_11,Mumbai,Maharashtra,19.100079,72.975828,1697,0,37
ATM_006515,BANK_12,Nashik,Maharashtra,20.046155,73.820983,1084,1,81
ATM_006516,BANK_15,Hyderabad,Telangana,17.356595,78.472906,931,0,24
ATM_006517,BANK_12,Hyderabad,Telangana,17.317207,78.534277,492,1,3
ATM_006518,BANK_15,Mumbai,Maharashtra,19.122902,72.821605,1687,1,73
ATM_006519,BANK_11,Chennai,Tamil Nadu,13.063408,80.273559,1593,0,77
ATM_006520,BANK_09,Nashik,Maharashtra,19.990341,73.799077,1503,1,88
ATM_006521,BANK_04,Nagpur,Maharashtra,21.147564,79.094241,1344,1,49
ATM_006522,BANK_05,Pune,Maharashtra,18.495072,73.799671,677,1,33
ATM_006523,BANK_07,Chennai,Tamil Nadu,13.023918,80.23873,427,1,75
ATM_006524,BANK_07,Nagpur,Maharashtra,21.197366,79.135468,869,1,1
ATM_006525,BANK_08,Chennai,Tamil Nadu,13.120165,80.34091,775,1,69
ATM_006526,BANK_01,Kolkata,West Bengal,22.495632,88.357686,1568,0,73
ATM_006527,BANK_14,Hyderabad,Telangana,17.452537,78.498362,930,1,5
ATM_006528,BANK_05,Pune,Maharashtra,18.464175,73.83809,1741,1,61
ATM_006529,BANK_12,Ahmedabad,Gujarat,22.972477,72.614018,1604,1,60
ATM_006530,BANK_15,Pune,Maharashtra,18.511758,73.901976,111,1,28
ATM_006531,BANK_09,Hyderabad,Telangana,17.431977,78.444386,1324,1,44
ATM_006532,BANK_04,Delhi,Delhi,28.646693,77.178571,946,1,53
ATM_006533,BANK_04,Bengaluru,Karnataka,12.966858,77.622354,670,1,74
ATM_006534,BANK_10,Mumbai,Maharashtra,19.111769,72.976983,1071,1,19
ATM_006535,BANK_08,Pune,Maharashtra,18.540684,73.856922,466,0,84
ATM_006536,BANK_05,Ahmedabad,Gujarat,23.035389,72.53505,1339,1,3
ATM_006537,BANK_03,Kolkata,West Bengal,22.579739,88.367127,1698,1,24
ATM_006538,BANK_10,Kolkata,West Bengal,22.635019,88.363049,1760,1,4
ATM_006539,BANK_15,Pune,Maharashtra,18.51566,73.803636,575,0,43
ATM_006540,BANK_06,Kolkata,West Bengal,22.577709,88.31776,1205,0,32
ATM_006541,BANK_13,Pune,Maharashtra,18.50126,73.822266,1096,0,43
ATM_006542,BANK_07,Bengaluru,Karnataka,12.975351,77.578713,734,1,63
ATM_006543,BANK_04,Mumbai,Maharashtra,19.122245,72.859628,690,0,96
ATM_006544,BANK_01,Delhi,Delhi,28.645556,77.202776,291,1,42
ATM_006545,BANK_08,Delhi,Delhi,28.522814,77.162056,939,1,77
ATM_006546,BANK_01,Kolkata,West Bengal,22.592489,88.361841,151,1,75
ATM_006547,BANK_05,Kolkata,West Bengal,22.642927,88.36121,955,1,81
ATM_006548,BANK_04,Delhi,Delhi,28.613927,77.139454,1480,0,18
ATM_006549,BANK_07,Mumbai,Maharashtra,19.011602,72.844452,1258,1,84
ATM_006550,BANK_15,Bengaluru,Karnataka,13.017645,77.641177,955,1,5
ATM_006551,BANK_15,Chennai,Tamil Nadu,13.133254,80.315019,269,0,24
ATM_006552,BANK_01,Mumbai,Maharashtra,19.13116,72.83918,154,1,65
ATM_006553,BANK_15,Pune,Maharashtra,18.541041,73.82915,190,1,58
ATM_006554,BANK_08,Nagpur,Maharashtra,21.099594,79.105295,1071,0,84
ATM_006555,BANK_10,Bengaluru,Karnataka,13.026077,77.602262,1227,1,36
ATM_006556,BANK_02,Kolkata,West Bengal,22.602932,88.308041,1008,1,37
ATM_006557,BANK_06,Mumbai,Maharashtra,19.032057,72.822652,839,1,83
ATM_006558,BANK_13,Mumbai,Maharashtra,19.10882,72.863994,730,0,58
ATM_006559,BANK_03,Nashik,Maharashtra,19.99938,73.774584,1304,0,44
ATM_006560,BANK_01,Mumbai,Maharashtra,19.057231,72.908738,98,1,92
ATM_006561,BANK_13,Nashik,Maharashtra,20.035808,73.756242,1449,0,36
ATM_006562,BANK_05,Bengaluru,Karnataka,13.004535,77.519207,373,1,70
ATM_006563,BANK_08,Kolkata,West Bengal,22.645734,88.366975,1521,0,98
ATM_006564,BANK_04,Bengaluru,Karnataka,12.955106,77.609032,772,1,41
ATM_006565,BANK_15,Bengaluru,Karnataka,12.955295,77.616485,1631,1,42
ATM_006566,BANK_04,Chennai,Tamil Nadu,13.077861,80.168128,520,1,89
ATM_006567,BANK_12,Mumbai,Maharashtra,19.060824,72.829669,1427,1,89
ATM_006568,BANK_04,Mumbai,Maharashtra,19.051436,72.865714,102,1,66
ATM_006569,BANK_01,Delhi,Delhi,28.59567,77.228772,1730,0,32
ATM_006570,BANK_10,Bengaluru,Karnataka,12.961679,77.601369,1208,0,3
ATM_006571,BANK_10,Mumbai,Maharashtra,19.077498,72.913408,888,1,92
ATM_006572,BANK_10,Hyderabad,Telangana,17.424816,78.466346,488,0,86
